"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"ellipsoid.100d40c.7.dat",3.2622,2,18.29,1538422.7596,0.683302298326193,1.4028,0.0053,53.7941,0.34,0.1523,0.1654,0.1611,2.9259,0.2569,0.4396,2.0261,23.5899,459065.2386,875.5521,0.532,1.35586317330714e-06,1.34407730791804e-06,9.61865915904753e-07,0,4.78141690073944e-07,2.24100249395362e-07,2.72511460753393e-07,1.81913819596247e-09,2.12483476888164e-06,2.10548590688646e-06
"ellipsoid.100d40c.8.dat",3.3222,2,21,1473328.1435,0.682437067530267,1.3439,0.0021,60,0.35,0.1492,0.1725,0.1728,3.0081,0.2591,0.4363,2.0274,22.8821,611961.3371,1024.6241,0.4804,1.50684453661192e-06,1.04136988627055e-06,7.12209959447965e-07,0,5.43190149229639e-07,9.34192022275973e-08,3.17849115040334e-07,2.36008098928026e-08,1.69811759162228e-06,2.0248477508017e-06
"ellipsoid.100d40c.9.dat",3.3398,2,21.87,1496369.5567,0.682552230095853,1.439,0.0032,66.2727,0.33,0.1656,0.1652,0.1734,2.344,0.2596,0.4393,1.909,26.5589,659349.1245,1045.569,0.5167,1.38755676668013e-06,1.33454264818373e-06,1.48134670183059e-06,1.63163744697222e-09,7.03301818943251e-07,2.2754136023513e-07,1.9693401927515e-07,8.58457565010842e-08,1.48081344770188e-06,1.85661985990692e-06
"ellipsoid.100d4c.1.dat",3.1092,2,12.86,1478646.6942,0.690025903258163,3.781,0.0037,49.4615,0.26,0.4681,0.157,0.1777,2.7458,0.176,0.7725,1.1406,36.8949,20368.4422,240.857,0.4887,6.10986516896939e-07,2.17836020609286e-06,6.24595571577683e-08,2.27953865952796e-09,8.08271364988343e-07,2.73309761359475e-07,6.82792588306617e-07,2.51790746472224e-07,6.07847956419192e-07,1.10830963976695e-08
"ellipsoid.100d4c.10.dat",2.9854,2,9.67,1264310.7082,0.687133632069389,3.7255,0,69.0714,0.14,0.518,0.1656,0.1829,1.7737,0.1835,0.7423,0.9663,40.057,8440.7306,195.8903,0.5014,8.33499749233424e-07,8.82364159934542e-07,2.51238854687081e-07,0,6.02456877158651e-07,4.59437169942724e-09,5.1841090350625e-07,6.48279626406834e-08,1.15988981572266e-06,1.50314955910481e-08
"ellipsoid.100d4c.2.dat",3.0056,2,10.13,1036546.9212,0.685865628364021,3.313,8e-04,67.5333,0.15,0.4822,0.1792,0.1729,2.1063,0.1781,0.7673,1.2425,34.4902,10021.4415,191.0195,0.4248,1.5243742685104e-06,7.67821017317348e-07,7.81261699411103e-08,1.54411054295119e-09,5.93259329251436e-07,5.71026623020448e-07,1.10782400448243e-06,2.03071091212665e-07,9.90181492797868e-07,2.35245533827985e-08
"ellipsoid.100d4c.3.dat",3.1242,2,13.31,1570631.3965,0.691802737556955,9.5452,2e-04,66.55,0.2,0.4854,0.178,0.1857,2.5332,0.1861,0.754,1.1581,42.7013,21493.1744,273.2224,0.4686,6.86040965440915e-07,1.31551791948914e-06,1.95716791926647e-07,2.10914556615807e-09,8.37649381415963e-07,4.61191854690408e-07,9.4709099503346e-07,4.22223362212058e-07,8.83780257155013e-07,2.76885701702297e-07
"ellipsoid.100d4c.4.dat",3.1778,2,15.06,1360547.0181,0.690670850634212,7.4697,0,125.5,0.12,0.4747,0.1944,0.1852,2.695,0.1831,0.756,1.5873,42.5611,67294.1508,302.8243,0.5574,1.63798968271828e-06,1.2020540567186e-06,1.72378977763218e-07,2.16620319727996e-09,1.84080717004109e-06,1.04406618822122e-06,8.33332562296576e-07,3.76759867042578e-07,6.78887053277482e-07,1.55760989146809e-08
"ellipsoid.100d4c.5.dat",3.0481,2,11.17,1184694.1917,0.68708392131707,3.3082,0,159.5714,0.07,0.4418,0.1897,0.1802,1.6211,0.1748,0.7718,0.9742,35.9716,18842.0154,215.6236,0.6843,8.15214260460889e-07,1.96324869317935e-06,3.59373226869236e-08,0,1.13538970667174e-06,5.30343069491735e-07,4.87469364799015e-07,1.42739717023068e-07,3.3433820224148e-07,8.09519025226266e-07
"ellipsoid.100d4c.6.dat",2.9289,2,8.49,894471.7733,0.684330146356746,3.0374,0,49.9412,0.17,0.4564,0.1939,0.1962,2.4178,0.1824,0.7583,1.3307,32.4207,12623.5545,165.7564,0.4723,1.18096594691886e-06,2.73849112482195e-06,1.23333095463355e-06,2.71819569846295e-09,4.16664802875725e-07,2.25516535918271e-07,2.09801005454057e-07,5.96180285249835e-07,1.09046170895285e-06,1.30138775202862e-06
"ellipsoid.100d4c.7.dat",3.1176,2,13.11,1296461.1164,0.689319743386478,5.1657,0,109.25,0.12,0.455,0.1947,0.1858,2.5975,0.1806,0.7704,1.4711,36.2918,21046.2562,253.5134,0.4359,5.10739732431587e-07,2.03960612463591e-06,4.89617090165783e-09,3.50613149073556e-09,1.42187085048229e-06,2.96670545606024e-07,9.42372208300704e-07,1.31780124474955e-07,7.00637140595356e-08,1.2565483109307e-08
"ellipsoid.100d4c.8.dat",3.0667,2,11.66,917438.7206,0.685712562293152,3.5946,0,58.3,0.2,0.4727,0.1942,0.1898,2.9698,0.1745,0.776,1.6481,29.2097,16879.8465,218.0571,0.5281,8.27828452401171e-07,1.8517568309206e-06,4.13699562173351e-07,4.61103854716026e-09,1.01420920483547e-06,4.49539504708603e-07,9.31357075016885e-07,5.4910765838794e-07,1.73977325034011e-08,7.80185697994432e-09
"ellipsoid.100d4c.9.dat",2.7987,2,6.29,1106914.9976,0.684594544223297,3.3199,0,62.9,0.1,0.4181,0.1992,0.198,1.591,0.1875,0.7406,0.777,34.1367,7039.5977,136.2532,0.5919,6.26465600201379e-07,1.15057655483623e-06,1.91311824675525e-07,7.02270036271061e-09,3.64076073225096e-07,2.76252575806551e-07,4.84161389627491e-07,2.56291309830813e-08,5.37913821673624e-07,1.42005244627402e-06
"ellipsoid.50d10c.1.dat",3.431,1.699,53.96,208356.246,0.682139919810234,5.0161,9e-04,269.8,0.2,0.3201,0.1781,0.1788,3.0644,0.2099,0.6089,1.7697,34.2691,407532.7147,751.0547,0.4574,2.08034964071192e-06,2.21832505706844e-06,6.31199125051129e-07,9.66844749360912e-10,9.96975196196305e-07,3.43766517067524e-07,6.48049930290108e-07,1.052406807159e-06,2.02949208539601e-06,1.35364427605682e-06
"ellipsoid.50d10c.10.dat",3.5176,1.699,65.86,255007.7495,0.683305644353855,5.7463,0.0017,299.3636,0.22,0.2764,0.1798,0.1745,2.5509,0.2178,0.5669,1.5356,33.8188,521450.5536,973.2025,0.5782,9.21728686133748e-07,1.85971142092016e-06,9.60915774272131e-07,2.27475627770977e-09,7.74743806802885e-07,2.13848896682508e-07,6.72928843983073e-07,1.08904926529174e-07,1.61978992034262e-06,1.16271137091438e-06
"ellipsoid.50d10c.2.dat",3.5077,1.699,64.38,252260.9758,0.683147772948964,7.5403,0.0031,292.6364,0.22,0.3046,0.1695,0.1672,2.1275,0.2161,0.5799,1.5289,40.4397,441115.2426,907.7715,0.5726,2.21347901751267e-06,1.73336079504983e-06,5.47373552542479e-07,3.01361633864684e-09,9.61675271940271e-07,4.98548531375443e-07,7.97283159526213e-07,2.34414473004213e-07,1.04378383646122e-06,1.01405985075066e-06
"ellipsoid.50d10c.3.dat",3.4652,1.699,58.38,280729.8245,0.684459443367528,6.0468,0.0023,243.25,0.24,0.2998,0.1628,0.1857,2.6745,0.2142,0.5659,1.4743,36.3961,347276.2436,789.1404,0.4895,1.02770275557517e-06,1.8159449813176e-06,3.83182335853532e-07,3.74487709583033e-09,6.2081658781328e-07,2.5702565106166e-07,5.52917426368463e-07,3.82722981060019e-07,1.4413418593284e-06,1.39332414840988e-06
"ellipsoid.50d10c.4.dat",3.4334,1.699,54.26,215541.0205,0.681747219815556,4.9307,0.0024,246.6364,0.22,0.3198,0.1746,0.1776,2.3373,0.2081,0.6303,1.719,35.1213,308234.2851,674.7583,0.4949,1.09630774515481e-06,2.03942495406775e-06,1.12808103576929e-06,1.2849752525575e-09,4.61393035237597e-07,5.12914253966606e-07,1.45219323346596e-06,2.77006953206364e-07,1.35984377567925e-06,1.42230594418877e-06
"ellipsoid.50d10c.5.dat",3.3913,1.699,49.24,401597.399,0.687036201055724,9.5032,0.0074,246.2,0.2,0.3403,0.1617,0.1663,2.5047,0.2032,0.6577,1.4066,43.1618,237704.9899,604.3677,0.5288,1.37882816935483e-06,1.42296911150691e-06,1.22310958630014e-06,8.61808785659373e-09,1.34475207982468e-06,3.97921760875625e-07,9.91143070714883e-07,5.39268426408681e-07,1.3468592322097e-06,8.15838735735254e-07
"ellipsoid.50d10c.6.dat",3.4698,1.699,59,221801.5074,0.68240906350652,5.8228,4e-04,268.1818,0.22,0.2958,0.1749,0.1774,2.1843,0.2116,0.5863,1.608,32.4204,384821.2888,888.9621,0.555,1.33421097901059e-06,1.93594448315301e-06,1.44559311448586e-06,4.34890555683405e-09,1.08126341862535e-06,6.84247467449121e-07,8.84851119319091e-07,1.65466057808677e-07,1.50909617904531e-06,1.04227555514475e-06
"ellipsoid.50d10c.7.dat",3.367,1.699,46.56,356601.7232,0.686096633440525,6.4027,0.0031,211.6364,0.22,0.3717,0.1634,0.1753,2.6191,0.2083,0.6072,1.4212,45.9014,210043.792,664.9063,0.5675,1.38844330137943e-06,2.08255897980459e-06,5.37181173477819e-07,3.15414340647243e-09,3.76551157424676e-07,4.50127603334595e-07,4.66954709245016e-07,1.96675381514952e-07,1.07997005282946e-06,1.19690879046053e-06
"ellipsoid.50d10c.8.dat",3.4969,1.699,62.8,272309.7334,0.683544358138199,7.0857,0.0046,285.4545,0.22,0.3273,0.1644,0.1703,2.2679,0.2136,0.5807,1.3693,38.4785,335152.0283,874.7143,0.5137,1.12432128792864e-06,1.9026722499531e-06,6.47597429496717e-07,3.31226845415382e-09,7.63361056222266e-07,6.9004131451652e-07,7.36103681616138e-07,4.344133207988e-07,1.62950732395665e-06,1.2257522265684e-06
"ellipsoid.50d10c.9.dat",3.3506,1.699,44.84,239277.6146,0.682470132321073,4.9983,0.0071,203.8182,0.22,0.3071,0.1581,0.1697,2.5279,0.2094,0.5978,1.2875,35.5721,176527.7384,627.9295,0.5272,9.92061824989162e-07,1.72820519999246e-06,1.5490587495578e-06,1.20719832908421e-10,1.0314036895223e-06,3.33282397876102e-07,5.13637156113777e-07,2.25357607188143e-07,1.15758451951478e-06,6.58236215512223e-07
"ellipsoid.50d20c.1.dat",3.0983,1.699,25.08,198468.2779,0.678764349721214,2.1791,0.0045,69.6667,0.36,0.2134,0.1678,0.1644,2.1641,0.2443,0.4857,1.7182,26.7732,122785.4331,434.5934,0.4833,8.72708068707454e-07,2.04088503239273e-06,1.56018780527083e-06,1.10479302920659e-08,4.96756117960174e-07,3.78209949900236e-07,3.79370403734575e-07,3.00961819394275e-07,1.32204547674041e-06,1.52781792410682e-06
"ellipsoid.50d20c.10.dat",3.0577,1.699,22.84,184693.7737,0.678787068748331,2.2881,0.0017,63.4444,0.36,0.2224,0.1754,0.1691,2.6288,0.2436,0.4844,1.9248,25.1522,124037.6914,402.0285,0.475,1.3620182655184e-06,2.98066211592904e-06,1.13629572764632e-06,1.91900553674558e-09,7.39513699755642e-07,1.96049036248215e-07,4.4102681295566e-07,5.19267761702328e-07,1.68315763183136e-06,2.03750781893344e-06
"ellipsoid.50d20c.2.dat",3.0618,1.699,23.06,237933.5564,0.679684849840678,2.5929,0.0032,64.0556,0.36,0.216,0.1626,0.1845,2.9964,0.2408,0.4871,1.6131,26.7965,100288.1908,407.5333,0.5417,9.93642682541165e-07,2.19788846572038e-06,1.3855038020197e-06,0,5.89300434934948e-07,4.97583488809147e-08,2.07013069878031e-07,1.26673124196936e-07,1.49296871550698e-06,1.89694955858583e-06
"ellipsoid.50d20c.3.dat",3.1166,1.699,26.16,208614.843,0.679315800623175,2.6214,8e-04,76.9412,0.34,0.218,0.1835,0.1766,2.9551,0.2449,0.4836,2.009,26.5168,189359.014,465.3895,0.5158,1.04232934372044e-06,2.35197702914464e-06,1.95850282192716e-06,1.11558063177212e-09,6.92965691857374e-07,4.6202212815714e-07,3.26519240120423e-07,1.32405024828319e-07,1.38860676534251e-06,1.70155572668866e-06
"ellipsoid.50d20c.4.dat",3.0955,1.699,24.92,252535.2575,0.679645744639059,2.4335,0.0016,69.2222,0.36,0.2147,0.1757,0.1778,3.0495,0.2421,0.4821,1.9734,25.7811,165239.9212,456.1908,0.4788,1.35397569621302e-06,1.83122959314227e-06,1.0826166391164e-06,7.8208083904443e-09,7.71740719964964e-07,2.8990172001936e-07,3.33259646542431e-07,8.32274333899836e-07,1.80445790070989e-06,2.2520569089926e-06
"ellipsoid.50d20c.5.dat",3.0945,1.699,24.86,204911.2865,0.679294613468622,2.1911,0.0023,69.0556,0.36,0.2172,0.1718,0.1796,2.6172,0.246,0.4799,1.6967,27.684,128997.2453,444.397,0.4739,8.91142268107055e-07,1.86553342099135e-06,1.47306906687559e-06,7.69482109141123e-09,3.87413610900615e-07,1.77521895912308e-07,5.09583967063493e-07,2.86629672139547e-07,1.43514580463019e-06,1.73100047418996e-06
"ellipsoid.50d20c.6.dat",3.0261,1.699,21.24,170617.5703,0.678458380127773,1.8321,0.0011,62.4706,0.34,0.2153,0.1774,0.1756,2.8547,0.2416,0.4785,2.1875,21.6412,139422.6169,412.1599,0.4894,1.15784433791042e-06,2.00920707336212e-06,7.62536796549428e-07,3.04400691430114e-08,5.60447069639756e-07,5.78775036238723e-07,3.6770618557982e-07,4.68195143888354e-07,1.55227857850125e-06,2.01574604093507e-06
"ellipsoid.50d20c.7.dat",3.003,1.699,20.14,168805.5895,0.678515867074502,1.5995,0.0021,59.2353,0.34,0.2221,0.1725,0.1626,2.3843,0.2419,0.4787,2.1382,19.3423,113790.871,390.8489,0.4385,1.10084917760032e-06,2.25637222623914e-06,1.01424083644324e-06,8.67771103799358e-09,7.75310608863271e-07,3.14784862068177e-07,1.93670887650392e-07,4.40149501614211e-07,1.54317593734516e-06,2.00640535767098e-06
"ellipsoid.50d20c.8.dat",3.0722,1.699,23.62,196521.3287,0.678883370631862,1.9034,0.0043,65.6111,0.36,0.2167,0.168,0.1736,2.7141,0.2439,0.4751,1.8779,26.2063,135045.1396,432.9709,0.4832,1.12768540091357e-06,2.29363916309694e-06,1.33413477430032e-06,3.02232604931837e-09,1.13198846133681e-06,2.43430607573372e-07,3.29821592641055e-07,3.15490750480967e-07,1.6648204250712e-06,1.89682849766654e-06
"ellipsoid.50d20c.9.dat",3.0473,1.699,22.3,206054.0995,0.679356259184496,2.2917,0.0048,58.6842,0.38,0.2198,0.1553,0.1774,3.0304,0.2418,0.4802,1.6666,26.3723,99109.8108,409.5741,0.484,9.68803697395228e-07,1.6079124125617e-06,9.98109829852848e-07,3.07825189378145e-10,4.92100220893525e-07,2.97359636360867e-07,3.65685766094534e-07,1.44358139672531e-07,1.32571383193198e-06,1.64971225238283e-06
"ellipsoid.50d40c.1.dat",3.3681,1.699,46.68,666580.2599,0.679184467404711,2.8049,0.0049,86.4444,0.54,0.1605,0.1707,0.1618,2.9263,0.2589,0.4536,2.0547,26.8201,660925.5221,929.7313,0.4763,1.61694619097182e-06,1.77356469185727e-06,1.19956801671948e-06,4.11029610945756e-10,7.31332656208678e-07,4.01017377547364e-07,4.78838630535435e-07,2.02321951815376e-07,1.89612431754691e-06,2.06184379172769e-06
"ellipsoid.50d40c.10.dat",3.3731,1.699,47.22,774748.4906,0.679945858139846,3.1776,0.0038,84.3214,0.56,0.166,0.1671,0.1709,2.6012,0.2579,0.4554,1.8757,26.4361,615319.4374,945.3485,0.5388,1.70903524177246e-06,1.35662561010328e-06,7.1255973632786e-07,3.08114613373383e-10,1.11187664419035e-06,3.93402004065001e-07,3.68404331947539e-07,2.75454008927664e-09,1.69374142581658e-06,1.98601368526708e-06
"ellipsoid.50d40c.2.dat",3.2794,1.699,38.06,602205.1717,0.679467469794618,2.7058,0.0036,70.4815,0.54,0.1639,0.172,0.1654,2.4346,0.2581,0.4582,1.9595,25.969,427916.1842,747.9689,0.4519,1.20804103291781e-06,1.94525273739093e-06,8.8747742177878e-07,7.09923261591221e-10,8.29713608392894e-07,3.09461377418966e-07,4.22693276682562e-07,3.82236868902198e-07,1.87905751700001e-06,2.03717240656204e-06
"ellipsoid.50d40c.3.dat",3.3088,1.699,40.72,661650.6611,0.67968982933359,2.6524,0.0029,72.7143,0.56,0.1669,0.1723,0.1761,2.679,0.2578,0.4563,1.9683,24.4138,499652.7633,782.859,0.4223,1.37629909562636e-06,1.44315264815138e-06,1.54256220772008e-06,0,6.10266563805201e-07,2.19035539094982e-07,4.81882307751589e-07,3.8722812558752e-07,2.14024869379261e-06,2.0159257514079e-06
"ellipsoid.50d40c.4.dat",3.3077,1.699,40.62,638899.1664,0.679474009460914,3.2804,0.0061,72.5357,0.56,0.1741,0.1576,0.1726,3.3585,0.2577,0.455,1.774,27.2122,436885.1408,776.599,0.5075,1.40499360938284e-06,1.63562365290033e-06,7.42383195070039e-07,2.72566746639241e-10,8.61551179168441e-07,2.68290538623704e-07,4.62569397895513e-07,1.44423927223267e-07,1.90872874721237e-06,2.00693938724949e-06
"ellipsoid.50d40c.5.dat",3.3377,1.699,43.52,629326.8661,0.679732844402274,3.2118,0.0037,80.5926,0.54,0.1741,0.1668,0.1751,3.0333,0.2574,0.4542,1.8874,27.5474,540785.2629,846.8239,0.5101,1.4051595035051e-06,1.67671130208066e-06,1.41827087617835e-06,5.37599659139944e-09,4.0206826169604e-07,3.23678030052976e-07,3.13221478734795e-07,1.89031195786011e-10,1.8827609882485e-06,1.98807501763205e-06
"ellipsoid.50d40c.6.dat",3.3363,1.699,43.38,680807.7865,0.67960815171713,3.2296,0.0021,77.4643,0.56,0.168,0.1642,0.1881,3.2995,0.2582,0.4541,1.8439,27.4521,554767.9271,842.4985,0.5088,1.35305018982129e-06,1.56174365614301e-06,1.72026318755123e-06,2.1498423464364e-09,6.94614127199426e-07,4.57912422601839e-07,4.51651073231636e-07,1.98827616100269e-07,1.72080419162124e-06,2.19155199652903e-06
"ellipsoid.50d40c.7.dat",3.3446,1.699,44.22,702630.3459,0.679915151025004,2.992,0.0018,81.8889,0.54,0.1638,0.1764,0.1734,2.5814,0.2581,0.4555,2.0743,25.7834,627410.6846,871.9026,0.5016,1.58564506199287e-06,1.7985112517675e-06,1.59183087950466e-06,2.58348690044086e-10,8.78751330502816e-07,1.68900995129591e-07,3.46176198267098e-07,2.47940300797185e-07,2.01774444039413e-06,2.11321195548489e-06
"ellipsoid.50d40c.8.dat",3.2973,1.699,39.66,641483.4627,0.679681629352549,2.7998,0.0048,70.8214,0.56,0.1605,0.163,0.1689,2.2923,0.2569,0.4506,1.9603,26.0147,454709.3742,797.7756,0.5238,1.3543738645767e-06,1.2863073285844e-06,8.92063671548014e-07,5.57515799093704e-09,1.13664668080651e-06,4.32538913180118e-07,5.03662686791324e-07,2.70105590614527e-07,1.99913080472439e-06,1.99446930659079e-06
"ellipsoid.50d40c.9.dat",3.3789,1.699,47.86,693557.6986,0.67964120707433,3.1232,0.0017,88.6296,0.54,0.1616,0.1745,0.1753,2.898,0.2583,0.4549,2.1107,26.1787,758323.779,949.4471,0.5349,1.72768080103256e-06,1.58772558006858e-06,1.52165809971515e-06,2.22458916913802e-09,1.01990055142168e-06,4.27380608307607e-07,4.26302370813317e-07,1.98061041055391e-07,2.09493464502404e-06,2.28830308335073e-06
"ellipsoid.50d4c.1.dat",3.0269,1.699,21.28,221221.2855,0.683557528904206,16.6836,0,81.8462,0.26,0.4686,0.1831,0.1936,2.1246,0.1855,0.7502,1.1479,46.074,15876.5035,214.7332,0.4565,1.26719349659931e-06,1.22693288235957e-06,6.02444579709943e-07,2.18973260383752e-09,6.44818030152101e-07,3.09227750490132e-07,9.7100504126149e-07,9.11714671602596e-08,4.48904595596259e-07,4.72910696563576e-08
"ellipsoid.50d4c.10.dat",3.167,1.699,29.38,204948.1033,0.683276797836481,6.1098,0.0066,163.2222,0.18,0.4571,0.1781,0.1726,2.1992,0.1769,0.7726,0.8618,38.1824,30242.1547,281.1139,0.5486,3.94254638412099e-07,7.52846061494578e-07,2.55196975228676e-07,5.19859701321161e-09,7.89119082398169e-07,4.63174859381683e-07,8.7830725488623e-07,4.42304773953822e-07,5.78850314529417e-07,4.40729567714864e-08
