"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"ellipsoid.50d20c.9.dat",3.0473,1.699,22.3,206054.0995,0.679356259184496,2.2917,0.0048,58.6842,0.38,0.2198,0.1553,0.1774,3.0304,0.2418,0.4802,1.6666,26.3723,99109.8108,409.5741,0.484,0.324770802214563,0.33545282356188,0.214022258912398,4.15690457354421e-05,0.147694070288576,0.0484048949036509,0.0795077823558464,0.00365338685412958,0.391083008866274,0.355144450542651
"ellipsoid.50d40c.1.dat",3.3681,1.699,46.68,666580.2599,0.679184467404711,2.8049,0.0049,86.4444,0.54,0.1605,0.1707,0.1618,2.9263,0.2589,0.4536,2.0547,26.8201,660925.5221,929.7313,0.4763,0.329463259620091,0.435189515155268,0.334264997605135,3.97356647349655e-05,0.208599804676496,0.102307975561905,0.108766430546934,0.0132369106319638,0.44022236949346,0.515049159533924
"ellipsoid.50d40c.10.dat",3.3731,1.699,47.22,774748.4906,0.679945858139846,3.1776,0.0038,84.3214,0.56,0.166,0.1671,0.1709,2.6012,0.2579,0.4554,1.8757,26.4361,615319.4374,945.3485,0.5388,0.320470688254397,0.353636252966464,0.268525540031637,1.96406596176321e-05,0.288263610869988,0.0773315741074412,0.0904701914977342,0.000313770236392671,0.426173556935939,0.549211649183078
"ellipsoid.50d40c.2.dat",3.2794,1.699,38.06,602205.1717,0.679467469794618,2.7058,0.0036,70.4815,0.54,0.1639,0.172,0.1654,2.4346,0.2581,0.4582,1.9595,25.969,427916.1842,747.9689,0.4519,0.234465851006128,0.387954536086579,0.28763632299627,7.30953758932125e-05,0.214361854481619,0.0534428264193072,0.103282137644969,0.028806828516723,0.456606825992482,0.558733981920041
"ellipsoid.50d40c.3.dat",3.3088,1.699,40.72,661650.6611,0.67968982933359,2.6524,0.0029,72.7143,0.56,0.1669,0.1723,0.1761,2.679,0.2578,0.4563,1.9683,24.4138,499652.7633,782.859,0.4223,0.318498634412733,0.295443012075303,0.423330146815819,0,0.156116546985719,0.0317129054956405,0.120876388579121,0.0209955797956654,0.508348559707594,0.525712029986045
"ellipsoid.50d40c.4.dat",3.3077,1.699,40.62,638899.1664,0.679474009460914,3.2804,0.0061,72.5357,0.56,0.1741,0.1576,0.1726,3.3585,0.2577,0.455,1.774,27.2122,436885.1408,776.599,0.5075,0.298171375230997,0.341816551066271,0.295275805708618,2.28304065839612e-05,0.260232291616653,0.0430433589350246,0.111145639848474,0.00467831064857399,0.453192836675451,0.541715052463724
"ellipsoid.50d40c.5.dat",3.3377,1.699,43.52,629326.8661,0.679732844402274,3.2118,0.0037,80.5926,0.54,0.1741,0.1668,0.1751,3.0333,0.2574,0.4542,1.8874,27.5474,540785.2629,846.8239,0.5101,0.317792119318543,0.333131097800739,0.52239584621984,0.000490114486694843,0.065445300575214,0.0702608208800724,0.0741928595447029,2.13094442040782e-05,0.479343606243361,0.575960035648451
"ellipsoid.50d40c.6.dat",3.3363,1.699,43.38,680807.7865,0.67960815171713,3.2296,0.0021,77.4643,0.56,0.168,0.1642,0.1881,3.2995,0.2582,0.4541,1.8439,27.4521,554767.9271,842.4985,0.5088,0.305302589728307,0.295632386248521,0.38536613695057,0.000235163736894305,0.141176107114484,0.0506696597836048,0.107978564961359,0.0146364239974321,0.395468001781521,0.596332626069165
"ellipsoid.50d40c.7.dat",3.3446,1.699,44.22,702630.3459,0.679915151025004,2.992,0.0018,81.8889,0.54,0.1638,0.1764,0.1734,2.5814,0.2581,0.4555,2.0743,25.7834,627410.6846,871.9026,0.5016,0.30731950385153,0.337914218032554,0.393640831819242,2.09725922978883e-05,0.270878224346714,0.0254519506860787,0.077741830389957,0.0312717374633033,0.462333402227458,0.491884527535787
"ellipsoid.50d40c.8.dat",3.2973,1.699,39.66,641483.4627,0.679681629352549,2.7998,0.0048,70.8214,0.56,0.1605,0.163,0.1689,2.2923,0.2569,0.4506,1.9603,26.0147,454709.3742,797.7756,0.5238,0.24594659520029,0.342713670088085,0.380199782957223,0.000420830220330265,0.317379654349361,0.0606721732396327,0.125562507591333,0.0297327128419213,0.418816859427656,0.571397066910911
"ellipsoid.50d40c.9.dat",3.3789,1.699,47.86,693557.6986,0.67964120707433,3.1232,0.0017,88.6296,0.54,0.1616,0.1745,0.1753,2.898,0.2583,0.4549,2.1107,26.1787,758323.779,949.4471,0.5349,0.375094368720347,0.341538847612235,0.392888012096687,0.000213151951848431,0.264515186417354,0.0688834671612215,0.0947760842280963,0.010060509222465,0.493119040484796,0.513487371549137
"ellipsoid.50d4c.1.dat",3.0269,1.699,21.28,221221.2855,0.683557528904206,16.6836,0,81.8462,0.26,0.4686,0.1831,0.1936,2.1246,0.1855,0.7502,1.1479,46.074,15876.5035,214.7332,0.4565,0.286736954062383,0.226182185327979,0.185355467681644,0.000261359249883499,0.137607182353204,0.0475257865294805,0.198967505540372,0.0168786132717893,0.0932730771739047,0.0139486569244326
"ellipsoid.50d4c.10.dat",3.167,1.699,29.38,204948.1033,0.683276797836481,6.1098,0.0066,163.2222,0.18,0.4571,0.1781,0.1726,2.1992,0.1769,0.7726,0.8618,38.1824,30242.1547,281.1139,0.5486,0.131845569711358,0.726414626406947,0.06523080903701,0.00100985710749341,0.220273056490241,0.117522268037476,0.293266743953559,0.0714441767984415,0.203993146702452,0.0156873739110509
"ellipsoid.50d4c.2.dat",2.993,1.699,19.68,212337.4951,0.682666791813272,6.7991,0,82,0.24,0.5016,0.1843,0.1995,2.3217,0.1825,0.7646,1.1148,30.9085,8784.5481,189.4736,0.6294,0.102401987455492,0.647913619567823,0.0166464881553193,0.00193095576858136,0.123354208924898,0.101837614740857,0.305716020393757,0.0233631172300492,0.121755927688029,0.0062945422710077
"ellipsoid.50d4c.3.dat",3.137,1.699,27.42,414041.2495,0.688301687439479,18.3348,0,72.1579,0.38,0.4953,0.1456,0.1953,2.6862,0.1818,0.7785,0.9829,52.1246,25613.2735,266.1721,0.5361,0.250726630250679,0.367435682788207,0.0317571796705952,0.000541006501050572,0.149475101988465,0.0482873806727946,0.227923438818302,0.0460136130795941,0.0350170456813132,0.0110668135681256
"ellipsoid.50d4c.4.dat",3.0406,1.699,21.96,200446.5375,0.682551036381799,5.005,0,122,0.18,0.4718,0.1902,0.1802,2.278,0.1706,0.7813,1.5321,28.0289,15409.31,201.0822,0.5353,0.0658813915752308,0.357888022273438,0.00520721411839511,0.00118194336026029,0.123977827476312,0.165783444369915,0.15326843756204,0.0202074946086646,0.159925103303344,0.00612324344614731
"ellipsoid.50d4c.5.dat",2.5453,1.699,7.02,93551.4301,0.678567410123469,1.9873,0.0054,39,0.18,0.4909,0.156,0.1764,1.6151,0.1787,0.7624,1.029,30.2156,1356.8506,68.1073,0.5239,0.23781091041874,0.345891682568219,0.235599876416298,0.00563160390258316,0.12037684118551,0.0625874165207187,0.121893181887044,0.0787447308725402,0.158116947280842,0.308922249577162
"ellipsoid.50d4c.6.dat",3.1242,1.699,26.62,310854.8658,0.685209809844966,9.3762,0.0262,133.1,0.2,0.4096,0.1622,0.1429,1.4993,0.1837,0.7568,0.7547,44.467,28201.3577,269.3639,0.4994,0.0455661081993402,0.682360168112797,0.180527923005596,0.000348282834220934,0.243472149626125,0.0551655179422741,0.158935558133238,0.126041238693241,0.206497222336166,0.00502328440494945
"ellipsoid.50d4c.7.dat",3.0615,1.699,23.04,116346.9017,0.680695514194148,5.2724,7e-04,72,0.32,0.4648,0.1906,0.1855,2.5738,0.185,0.7403,1.4033,25.7744,33963.81,233.5693,0.5376,0.126418292958303,0.323580145945251,0.0224278539325265,0.000764435489332484,0.240792709013388,0.0743086744090752,0.166611055469018,0.0313263747569339,0.0126444065067817,0.00543948782705863
"ellipsoid.50d4c.8.dat",2.9773,1.699,18.98,160791.9759,0.68136974566178,6.388,0,59.3125,0.32,0.4362,0.1872,0.1868,1.6678,0.1854,0.7403,0.8373,29.3005,6668.3362,189.3601,0.4365,0.322054172908678,0.862559161734473,0.150377238329118,0.00175777654542431,0.22582148914221,0.0506339101092983,0.221237285776715,0.0771461741902807,0.234765102105435,0.027124774310016
"ellipsoid.50d4c.9.dat",2.8344,1.699,13.66,475689.1484,0.685850747212587,14.7262,0.0018,97.5714,0.14,0.4318,0.1487,0.1863,2.9169,0.1981,0.6999,0.5856,66.4493,12374.1485,172.7309,0.4746,0.110672728896516,0.540791812201039,0.127186805058931,0.000610303998519583,0.0423166884757948,0.0256923300315885,0.0432473402902792,0.00756971131801606,0.140328774248881,0.126666705412859
"a1.csv",3.4771,0.301,1500,135.258,0.676573465724895,54.1495,4e-04,1500,1,0.6918,0.1712,0.1699,4888.3302,0.1716,0.7992,20188.4792,345.1143,3082182047022.47,537.4919,0.4193,0.699999181746031,0.317522612080547,0.543883501175196,0.00154509196047945,0.687464312250547,0.609574105358157,0.703640963971434,0.539227186149836,0.677860755264036,0.706864687342342
"dim032.csv",3.0103,1.5051,32,51103.5366,0.677779068300207,5.0638,0.064,85.3333,0.375,0.2558,0.0636,0.0537,1113.7488,0.19,0.6783,768.4666,89.4404,2774513450.5725,221.5419,0.5783,0.282495997151379,0.149996227510118,0.146332857486263,0,0,0,0,0,0.0642168708621471,0.0582571762652205
"dim064.csv",3.0103,1.8062,16,307893.5489,0.681748778537616,2.3051,0.0694,73.1429,0.2188,0.2223,0.0616,0.0078,1825.1005,0.1925,0.6899,1094.4007,109.8103,6734515135.6331,232.7122,0.4729,0.0353200255289929,0.0726585330781341,0.322586970458164,0,0,0,0,0,0.0500694973262827,0.142027449662042
"dim128.csv",3.0103,2.1072,8,2272106.5842,0.688023825639456,1.5135,0.0616,73.1429,0.1094,0.2123,0.0616,0,3069.7709,0.2004,0.6282,1580.0653,131.2373,18885593162.2979,251.4607,0.5425,0.215499137279634,0.145077168607805,0.0541946952355654,0,0,0,0,0,0.0255830137421134,0.040491024880179
"dim256.csv",3.0103,2.4082,4,8699869.7952,0.688575317904153,1.0049,0.0616,73.1429,0.0547,0.2115,0.0616,0,3741.0598,0.2079,0.6035,2275.6966,147.0516,49931828903.2154,281.7547,0.4267,0.203645747713346,0.144973222597539,0.071445393647038,0,0,0,0,0,0.0351889798693862,0.0195093396126212
"g2-16-10.csv",3.3113,1.2041,128,787.9436,0.676666034802898,1.007,0,2048,0.0625,0.9637,0.2494,0.2446,663.8351,0.2039,0.5315,151.2709,14.1722,404143542.3088,446.6033,0.458,0,0,0,0,0,0,0,0,0,0
"g2-16-100.csv",3.3113,1.2041,128,886.3784,0.676657900857103,1.0016,0.0047,136.5333,0.9375,0.253,0.1618,0.1641,2111.9162,0.2045,0.442,1555.4813,2.402,40031684155.4643,452.9458,0.4714,0.0232373972447188,0.0779417844036148,0.457711466887513,0.00049527187605959,0.153636960728664,0.000919721464577625,0.11589837073812,0.00028301250060548,0.118880860024665,0.0233144392963262
"g2-16-20.csv",3.3113,1.2041,128,881.5814,0.676662107519943,1.0075,0,204.8,0.625,0.8706,0.2382,0.237,633.8718,0.2018,0.526,225.6796,7.4575,1578679655.4122,439.7151,0.5181,0,0,0,0,0,0,0,0,0,0
"g2-16-30.csv",3.3113,1.2041,128,795.2209,0.676661748317234,1.0073,0,157.5385,0.8125,0.7529,0.2263,0.226,655.7888,0.2025,0.5276,325.6713,5.2187,3537002000.3108,441.8285,0.4888,0,0,0,0,0,0,0,0,0,0
"g2-16-40.csv",3.3113,1.2041,128,822.882,0.676657418291847,1.0045,0,146.2857,0.875,0.6334,0.2118,0.2145,878.5483,0.2024,0.529,457.234,4.0447,6341473280.1784,443.9631,0.5045,0,0,0,7.07185777269757e-05,0,0.000141298898214993,0,0,0,0
"g2-16-50.csv",3.3113,1.2041,128,757.3433,0.676669744387241,1.0046,0,136.5333,0.9375,0.5358,0.1964,0.2041,1180.2748,0.2024,0.5274,610.801,3.4733,9790882573.6199,443.3662,0.5009,0,0.000353592888634878,0.0721186557784272,0.00021225937545411,0.000282874310907903,0.000353592888634878,0.000494891786849872,0.00021225937545411,0.000282874310907903,0
"g2-16-60.csv",3.3113,1.2041,128,765.9528,0.676671644896121,1.0038,0,136.5333,0.9375,0.453,0.1847,0.1935,1347.7105,0.2035,0.5236,783.572,3.0429,14358552658.1014,446.3282,0.5243,0.00176616709906794,0.00409476464621669,0.0367154541204261,0.00042451875090822,0.00717548005197801,0.00781769444385783,0.00556852177997541,0.00021225937545411,0.00423674474832011,0.00169544852134096
"g2-16-70.csv",3.3113,1.2041,128,826.599,0.676678632295895,1.0029,7e-04,136.5333,0.9375,0.3734,0.173,0.1789,1500.6403,0.2044,0.5073,980.5283,2.7791,19418150245.6086,448.0279,0.4928,0.00494117730009145,0.00747501588149886,0.0910894590340083,0.00035376562575685,0.0312752311229075,0.0196334824576553,0.0199717420678078,7.075312515137e-05,0.00514945464323038,0.0049413217686559
"g2-16-80.csv",3.3113,1.2041,128,792.0183,0.676662847695223,1.0015,0.0022,136.5333,0.9375,0.3251,0.1663,0.1727,1743.8362,0.2034,0.4811,1170.7127,2.6624,25155863911.4304,446.2894,0.536,0.0116108420221023,0.0297621931093704,0.241241464937919,0.00049527187605959,0.0691529279497459,0.0370614967251821,0.0607604564469945,0.00042451875090822,0.0328337578106991,0.0112616246818441
"g2-16-90.csv",3.3113,1.2041,128,801.4506,0.676670592686165,1.002,0.0044,136.5333,0.9375,0.2806,0.1628,0.1656,2062.5971,0.2056,0.4609,1357.8409,2.5318,32553626546.286,454.5275,0.4572,0.0198360657753552,0.0620440872031445,0.200420503307892,0.00077828437666507,0.132987460145638,0.00091965230218744,0.0941273254511247,0.00063677812636233,0.0620938268933128,0.0195591954077835
"g2-2-10.csv",3.3113,0.301,1024,0.2915,0.676599326142978,127.5301,0,2048,0.5,0.9809,0.2478,0.2309,148.1574,0.1638,0.7027,50.7556,162.9274,4559749.0631,375.4273,0.561,0,0,0,0,0,0,0,0,0,0
"g2-2-100.csv",3.3113,0.301,1024,2.4704,0.676662473253611,0.7689,0.0098,1024,1,0.6032,0.1644,0.1624,235.6563,0.1668,0.7641,190.5876,144.7158,331889353.7881,364.5999,0.5284,0.383115461782595,0.383936332542887,0.378837674945581,0.00169641510626856,0.863595438129091,0.0939498612843787,0.392501612166565,0.00226243061460225,0.335145817891541,0.382610830632088
"g2-2-20.csv",3.3113,0.301,1024,1.3989,0.676608490528869,74.341,0,1024,1,0.9318,0.2202,0.2155,48.4411,0.168,0.7441,68.0694,152.7761,15922041.4661,371.1063,0.3691,0.0112674119461146,0.0112674119461146,0.0112674119461146,0.026471674246083,0.10671627683181,0.0200273906064883,0.0183699628258608,0.0366265547157761,0.012353560815368,0.0112674119461146
"g2-2-30.csv",3.3113,0.301,1024,3.7382,0.676618399444011,37.2181,1e-04,1024,1,0.8691,0.1921,0.1938,79.3632,0.1663,0.7437,85.9354,146.4772,39655043.8786,360.2284,0.4558,0.105082877932219,0.405671097872733,0.1030717450108,0.0016975217045114,0.2410942411761,0.143842905567413,0.148717639523352,0.148264896302601,0.108739240812977,0.103076846557699
"g2-2-40.csv",3.3113,0.301,1024,6.966,0.676624388332819,17.2641,0.0017,1024,1,0.8,0.1769,0.1802,75.3528,0.1625,0.7528,103.3492,144.0417,71078970.7666,351.2177,0.5445,0.205610424437249,0.206321818198268,0.204533340905389,0.00113205000242192,0.198721899471502,0.3452662250154,0.22972644301123,0.00282791005177606,0.244884250197062,0.204515399594602
"g2-2-50.csv",3.3113,0.301,1024,2.3579,0.676646862811828,8.8834,0.0053,1024,1,0.7521,0.17,0.1707,160.4207,0.1629,0.7545,115.6794,137.4015,105161832.4525,354.475,0.5749,0.248459349588115,0.489368279210709,0.248813142732386,0.0016975217045114,0.290441271607883,0.00898996950980579,0.305884169792246,0.00226299015826947,0.26860842374992,0.248478746500895
"g2-2-60.csv",3.3113,0.301,1024,0.7647,0.676644463773127,3.8709,0.0078,1024,1,0.7007,0.1673,0.1658,159.0645,0.1641,0.7578,130.9698,134.7229,137901048.5148,355.4498,0.4876,0.308828978571614,0.308923381788983,0.306751412328726,0.00226244010747952,0.359833619155993,0.344039180501418,0.353051452560179,0.0145506602950587,0.335881345623497,0.307692511115182
"g2-2-70.csv",3.3113,0.301,1024,3.692,0.676669173291216,2.5316,0.0096,1024,1,0.6688,0.1642,0.1638,157.5379,0.1649,0.7604,142.1687,153.3663,208001294.948,363.6066,0.5494,0.341007316638655,0.351638871174853,0.34152543008623,0.00113149616244108,0.238129927177745,0.04152140318665,0.332820786354716,0.0112352032152112,0.33312978855217,0.339737880583256
"g2-2-80.csv",3.3113,0.301,1024,5.6627,0.676672326292776,0.6402,0.0118,1024,1,0.6388,0.1619,0.1608,151.6968,0.1663,0.7619,157.0503,148.631,326689271.3518,365.8326,0.4821,0.372195311265907,0.371053595677697,0.370651350577391,0.00169751967430424,0.400800181888033,0.0493405623148842,0.389885867316689,0.052799219202037,0.383094472693104,0.370872417104537
"g2-2-90.csv",3.3113,0.301,1024,8.9384,0.676675186126871,1.1015,0.0117,1024,1,0.6282,0.1617,0.1609,192.1781,0.167,0.7634,170.2707,146.6816,377473998.6355,365.9205,0.487,0.370831432444515,0.374188874835022,0.37604205988383,0.00282459201484049,0.416960160184897,0.0117703322099317,0.364200289500733,0.0117703322099317,0.37085896548813,0.372929379460924
"g2-32-10.csv",3.3113,1.5051,64,5899.9939,0.676674554075235,1,0,2048,0.0312,0.9628,0.2507,0.2437,1026.2347,0.205,0.5115,215.0206,10.7679,963901586.691,454.6223,0.4852,0,0,0,0,0,0,0,0,0,0
"g2-32-100.csv",3.3113,1.5051,64,5973.4904,0.67666942001631,1,0.0024,68.2667,0.9375,0.2252,0.1661,0.17,5436.0051,0.206,0.4593,2779.6543,1.4471,97620321676.9261,460.4266,0.4711,0.002577997451429,0.0131535467285412,0.1060973886202,0.0007075312515137,0.0344846329272921,0.0365412572262686,0.0228105532633783,0.000389142188332535,0.463211401235455,0.00310394423736772
"g2-32-20.csv",3.3113,1.5051,64,5840.9491,0.676661399273793,1,0,107.7895,0.5938,0.8661,0.2422,0.2372,1005.1466,0.2043,0.5089,322.925,5.278,3854475697.7412,451.8341,0.5009,0,0,0.0179223895790443,0,0,0,0,0,0,0
"g2-32-30.csv",3.3113,1.5051,64,6084.038,0.676677202741678,1,0,81.92,0.7812,0.7447,0.233,0.2352,1469.7968,0.2049,0.51,472.7786,3.5554,8554979216.4142,453.3807,0.4935,0,0,0.0180767192220311,0,0,0,0,0,0,0
"g2-32-40.csv",3.3113,1.5051,64,5951.8557,0.67666861235446,1,0,73.1429,0.875,0.6216,0.2216,0.2239,2178.0586,0.2045,0.5094,677.2612,2.6981,15242045060.7355,452.3555,0.5161,0,0,0.034789427088813,0,0,0,0,0,0,0
"g2-32-50.csv",3.3113,1.5051,64,5999.3586,0.676667110959702,1,0,70.6207,0.9062,0.5167,0.2112,0.2179,3134.4785,0.2044,0.5094,938.5883,2.248,24151716462.5024,452.1485,0.497,0,0,0,0.000424311466361854,0,0,0,0,0,0
"g2-32-60.csv",3.3113,1.5051,64,5929.4766,0.676672496823355,1,0,70.6207,0.9062,0.433,0.199,0.2069,2762.3031,0.2047,0.51,1240.5547,1.9495,34566583830.7263,453.0351,0.5156,0,0.282065307530035,0.0335313207786057,0.000459895313483905,0,0,0,0.00063677812636233,7.07185777269757e-05,0
"g2-32-70.csv",3.3113,1.5051,64,5874.8042,0.676663497162748,1,0,70.6207,0.9062,0.3616,0.1897,0.1937,3850.6381,0.2036,0.5033,1598.5834,1.7703,46759146827.8724,448.7054,0.441,0,0,0.192824714270467,0.000530648438635275,0.00109599969752917,0.0014844027534,0.00024751525809336,0.00035376562575685,0.000106077866590464,0
"g2-32-80.csv",3.3113,1.5051,64,5887.6217,0.676669772688061,1,1e-04,68.2667,0.9375,0.3056,0.1802,0.1856,3747.0237,0.2052,0.4998,1983.1316,1.5943,61325076056.8928,455.1711,0.5407,0.000777558711899338,0.000883843964348238,0.0112978997445287,0.00077828437666507,0.00632621409176634,0.00426935615167333,0.00518353594110884,0.00014150625030274,0.00240065704399118,0.000883567449870322
"g2-32-90.csv",3.3113,1.5051,64,5900.1886,0.676665148769548,1,0.001,68.2667,0.9375,0.2616,0.1726,0.1756,4372.6749,0.2048,0.4869,2380.9842,1.5361,77231580071.3322,454.4419,0.4628,0.000635984378287319,0.00525975519901535,0.271410662557482,0.00014150625030274,0.0145671936978583,0.0134319743507533,0.00782088553273279,0.000672154688938015,0.502930988294344,0.000635984378287319
"g2-4-10.csv",3.3113,0.6021,512,15.924,0.676628003581097,16.603,0,2048,0.25,0.9712,0.2473,0.2376,288.4349,0.1951,0.6367,73.5583,59.5131,35661395.8615,410.835,0.5317,0,0,0,0,0,0,0,0,0,0
"g2-4-100.csv",3.3113,0.6021,512,15.4146,0.676670203731312,0.9541,0.0089,512,1,0.4026,0.1607,0.16,494.3347,0.1943,0.5767,397.8656,17.2736,2588651619.4328,401.8242,0.565,0.231107627260304,0.301974177760547,0.243776215992056,0.00084903750181644,0.384150580219496,0.00952318135776333,0.378533233625155,0.00113205000242192,0.282297174494925,0.230252909392597
"g2-4-20.csv",3.3113,0.6021,512,16.9238,0.676632700791475,13.1784,0,682.6667,0.75,0.899,0.228,0.2232,183.0975,0.1948,0.6365,104.229,34.884,136959112.2102,410.1488,0.4817,0,0,0,0,0,0,0,0,0,0
"g2-4-30.csv",3.3113,0.6021,512,18.0935,0.676636600499273,9.3636,0,512,1,0.797,0.2036,0.207,133.5753,0.1943,0.6315,143.0648,25.6517,320619773.7796,408.9895,0.503,0.00395415703419649,0.0042353722582369,0.00479724967736188,0.00113205000242192,0.0259954837520345,0.0178931013543113,0.00985533973232323,0.0134094220146331,0.00563757717574811,0.00395526309210815
"g2-4-40.csv",3.3113,0.6021,512,14.9595,0.676646580529295,5.8836,2e-04,512,1,0.7061,0.182,0.1896,214.9955,0.1923,0.6167,181.7095,22.0831,519088805.311,403.3076,0.4955,0.0348294520266739,0.0375689849278168,0.0350229248682789,0.00084903750181644,0.0905412206781102,0.0551217112974329,0.0602555660719029,0.000707600278688998,0.0827713726490244,0.0342842066016648
"g2-4-50.csv",3.3113,0.6021,512,10.6355,0.676646574723998,3.8997,0.0024,512,1,0.6308,0.1707,0.1763,215.7448,0.1911,0.6051,220.3165,20.1407,766241527.9592,399.1063,0.5195,0.0698155216946107,0.0819946452187662,0.0708939031298339,0.00113205000242192,0.206137436466233,0.0746717492560046,0.108710691632201,0.00113177335286118,0.115629807589227,0.0680024539565574
"g2-4-60.csv",3.3113,0.6021,512,18.2018,0.67665742990244,2.3456,0.0058,512,1,0.5536,0.1642,0.1674,298.1262,0.1908,0.5936,257.2827,18.1483,1036180498.5182,396.4468,0.518,0.123760538370771,0.151695649435153,0.12804947080719,0.00056602500121096,0.353788230223192,0.0571470178788126,0.276520723937625,0.00141478585346666,0.202847681989712,0.121341739723093
"g2-4-70.csv",3.3113,0.6021,512,14.7573,0.676658015511705,1.6763,0.0084,512,1,0.5064,0.1611,0.1623,377.5671,0.1922,0.5866,292.9796,18.1954,1381919976.3166,398.2776,0.4684,0.158357091507444,0.218946325772581,0.168611280665623,0.00084903750181644,0.352286934652021,0.137778674121737,0.260582792627659,0.00056602500121096,0.279996567175366,0.159918318846132
"g2-4-80.csv",3.3113,0.6021,512,9.4868,0.676663600932419,1.504,0.0085,512,1,0.4625,0.161,0.1611,468.9919,0.193,0.5822,331.4174,17.836,1742714541.1071,399.4012,0.5397,0.185849628183535,0.232696730145267,0.291263613925529,0.00084903750181644,0.399460405521622,0.00127348607523085,0.310242086029554,0.00141478585346666,0.31547680956936,0.185781218394487
"g2-4-90.csv",3.3113,0.6021,512,11.47,0.676653056337331,1.5071,0.0076,512,1,0.4308,0.1623,0.1614,373.0014,0.1928,0.5806,372.3296,16.9484,2106351628.334,398.6375,0.5165,0.204760067543486,0.271722066449831,0.216492971569905,0.00113205000242192,0.35083314146367,0.00792788966527745,0.33994699353226,0.00254462265940284,0.244503763184254,0.20525192113315
"g2-64-10.csv",3.3113,1.8062,32,45440.7303,0.676656187569029,1,0,2048,0.0156,0.9624,0.2515,0.2448,1535.394,0.2047,0.4969,304.6568,8.9075,2163145168.4903,458.0907,0.4578,0,0,0,0,0,0,0,0,0,0
"g2-64-100.csv",3.3113,1.8062,32,45998.7787,0.676673403175242,1,3e-04,34.7119,0.9219,0.2122,0.178,0.1817,9850.8026,0.2066,0.4908,4734.7954,0.9906,219012806222.629,463.7078,0.5202,0,0,0.0938791599493084,3.5376562575685e-05,0.000441921982174119,0.000318164183960677,0.000565679493196327,0.000123817969014898,0.00774360782805109,0
"g2-64-20.csv",3.3113,1.8062,32,45510.2531,0.676663991338596,1,0,55.3514,0.5781,0.864,0.2444,0.2405,2545.9589,0.2057,0.4985,460.0393,4.3332,8631227754.2797,459.9241,0.5264,0,0,0.0269237999429483,0,0,0,0,0,0,0
"g2-64-30.csv",3.3113,1.8062,32,46513.8391,0.676682946356716,1,0,41.7959,0.7656,0.739,0.2385,0.2371,3816.1772,0.2068,0.5018,680.3404,2.7585,19954491530.3123,463.7602,0.5495,0,0,0,0,0,0,0,0,0,0
"g2-64-40.csv",3.3113,1.8062,32,45066.6563,0.676653637592624,1,0,37.9259,0.8438,0.6164,0.2296,0.2307,5003.9562,0.2039,0.4934,984.3122,2.1151,33993492599.3802,454.052,0.5175,0,0,0,0,0,0,0,0,0,0
"g2-64-50.csv",3.3113,1.8062,32,46113.5197,0.676662814314769,1,0,36.5714,0.875,0.509,0.2224,0.223,5252.7363,0.2051,0.4943,1377.8033,1.6637,53337464782.7403,456.2723,0.4897,0,0,0.0614695659302529,0,0,0,0,0,0,0
"g2-64-60.csv",3.3113,1.8062,32,45711.2862,0.676670396757414,1,0,35.9298,0.8906,0.4232,0.2129,0.2167,5992.4695,0.2051,0.4972,1861.1918,1.4193,77482417748.6768,458.2379,0.4509,0,0,0.00898748094707902,0,0,0,0,0.000123817969014898,0,0
"g2-64-70.csv",3.3113,1.8062,32,45567.191,0.676672698557402,1,0,35.3103,0.9062,0.3481,0.2041,0.2068,8269.053,0.2062,0.4998,2470.5391,1.2498,105443431853.418,461.7262,0.4632,0,0,0.00902750641775734,0.000813210969609113,0,0,0,0.000318389063181165,0,0
"g2-64-80.csv",3.3113,1.8062,32,45076.7059,0.676661668494409,1,0,35.3103,0.9062,0.294,0.1942,0.2011,8461.4417,0.2047,0.4946,3154.3569,1.1122,138094447424.275,456.2025,0.5016,0,0,0.440016595082533,0.000459895313483905,0,0,0,0.00014150625030274,0,0
"g2-64-90.csv",3.3113,1.8062,32,45328.4646,0.676671751568441,1,0,34.7119,0.9219,0.246,0.1845,0.1893,9424.9413,0.206,0.4969,3942.2649,1.0331,176421667852.756,462.0758,0.5748,0,0,0.030288705261163,0.000583713282498803,0.000141402591144212,0.000159116799885695,0.000106077866590464,0.000389142188332535,0.000511361680440734,0
"g2-8-10.csv",3.3113,0.9031,256,105.8103,0.676651708057262,1.7191,0,2048,0.125,0.9666,0.2479,0.2423,453.116,0.2002,0.5634,106.2202,23.1613,142580775.3734,431.1747,0.5329,0,0,0,0,0,0,0,0,0,0
