"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"10d-40c-no2.dat",3.3983,1,250.2,8020.0413,0.67656276220982,11.2487,0.0289,278,0.9,0.1958,0.1381,0.1461,38.6647,0.1901,0.4951,58.3279,8.261,69358897.4539,500.8406,0.4839,1.42676692429281,1.18595725191458,1.71104873454333,0.985690210602492,0.811462118378424,0.781902232441182,0.781449666568284,0.912272558889395,1.47597119351677,3.24276185390306
"10d-40c-no3.dat",3.3556,1,226.8,7388.2075,0.676630693610275,8.811,0.0278,252,0.9,0.2096,0.1391,0.1477,35.5176,0.1968,0.5073,54.0092,7.9519,59744613.6677,484.0777,0.5036,1.2263596168357,1.14472554250994,2.24299008498092,0.963085258017449,0.864249766761454,0.863946418775272,0.881667247079607,0.777567375692979,1.24533598984035,1.93692896445495
"10d-40c-no4.dat",3.4325,1,270.7,7344.97,0.676587918010063,10.4822,0.0266,300.7778,0.9,0.2071,0.1366,0.1508,33.5324,0.1984,0.4913,56.5359,8.1509,90493144.4936,590.2881,0.5411,1.19978245650503,1.21107155663688,1.73592723680253,0.956533723410377,0.813179823282167,0.810087498773426,0.820625170550979,0.992035717279597,1.57261294628484,1.68675356150118
"10d-40c-no5.dat",3.372,1,235.5,6340.6168,0.676558632467156,10.7515,0.0314,261.6667,0.9,0.2218,0.1303,0.1442,37.9475,0.1867,0.4993,60.2339,8.1952,59626922.6616,463.5468,0.5335,1.37795682233171,0.995276092687992,1.71949899741931,0.806983921356235,0.806459094991311,0.805380369963384,0.806036494484561,0.809647961791589,1.41274117476398,2.55393242306796
"10d-40c-no6.dat",3.4252,1,266.2,7770.5959,0.676569187947175,10.1519,0.0303,295.7778,0.9,0.2312,0.1317,0.1488,36.2032,0.1931,0.5136,56.2166,8.2909,84696988.2878,559.0727,0.5098,1.07517090623652,1.12173383503531,1.60606181652467,1.06551065354734,0.849620023711714,0.849424109820842,0.85014727317723,0.91721521950002,1.58550311285073,3.4970131244251
"10d-40c-no7.dat",3.3345,1,216,6844.0351,0.676606542126294,9.4583,0.0306,240,0.9,0.2218,0.1399,0.1422,38.975,0.1944,0.5,55.3852,8.2336,53789522.8682,456.0695,0.546,1.13730169681213,1.07937685636042,1.64366249133419,0.866063590145609,0.807862934080006,0.800596166917708,0.800962674623471,0.908845814924216,1.25309992947277,1.47164555446723
"10d-40c-no8.dat",3.3629,1,230.6,7541.7192,0.676587058100547,9.7516,0.0307,256.2222,0.9,0.218,0.134,0.1462,41.2542,0.1909,0.4922,56.0181,8.1194,60566625.4122,474.8535,0.5217,1.2319466268871,1.10145500291038,1.52200314573455,0.905945235235334,0.827682306409228,0.831824512034516,0.829145165394072,0.994594528764665,1.61343237407761,1.88168136447722
"10d-40c-no9.dat",3.3746,1,236.9,9027.4626,0.676637546762571,11.1177,0.0264,263.2222,0.9,0.2064,0.1417,0.1485,35.6771,0.1958,0.5208,54.6047,8.3304,64530699.3635,488.884,0.4831,1.15608875435902,1.24358387192192,1.60423453317853,0.78376584850017,0.790906018105177,0.753729606653984,0.759716811855988,0.796995590506186,1.3213699273473,1.76885449292409
"10d-4c-no0.dat",3.1103,1,128.9,3214.0548,0.676773340625588,2.87,7e-04,143.2222,0.9,0.3575,0.1945,0.1609,59.2565,0.194,0.6138,42.9446,6.4812,19383200.1426,259.9389,0.4607,1.70452812575154,1.11960701352325,2.329725602755,0.622628482092164,1.11948142555648,1.00487034420228,1.11948142555648,0.524251911414296,1.14584212848337,1.92002799808168
"10d-4c-no1.dat",2.9814,1,95.8,2857.622,0.676827162253358,2.4775,3e-04,106.4444,0.9,0.3191,0.1945,0.158,63.8976,0.1926,0.6481,47.3657,6.3982,10721224.9914,190.4443,0.4707,1.0409323796818,1.91121556015583,1.04967282271793,0.545926582295696,1.05076514267589,0.953831087704459,1.04496057934781,0.543778935998399,1.06353953144173,1.15828683324454
"10d-4c-no2.dat",2.9232,1,83.8,1764.9502,0.676731575872597,1.8917,0.0039,93.1111,0.9,0.3284,0.1728,0.1541,64.5825,0.1937,0.6145,54.3389,5.8896,10080308.1092,168.2858,0.5331,1.18148919515304,1.1751833562494,1.73381417821868,0.576311809684367,2.00464102511189,1.09132425904498,1.16282833849401,0.780954636181192,1.82764411078946,1.45461911535222
"10d-4c-no3.dat",3.1199,1,131.8,3276.7065,0.676736766533162,2.5419,0.0021,146.4444,0.9,0.2819,0.1736,0.1576,51.3623,0.1935,0.6089,48.214,6.1012,17371694.8394,264.6365,0.5111,1.42577072068008,1.4286652501664,1.73651215401285,0.570608223045382,1.86980566193734,1.13918921918889,1.39210234106169,0.580941920135901,1.74968797991305,1.85665481142389
"10d-4c-no4.dat",2.9699,1,93.3,2633.1001,0.676768667362057,1.8609,5e-04,103.6667,0.9,0.3573,0.1938,0.1553,54.0985,0.195,0.6071,48.6057,5.7542,9827902.3438,187.5253,0.4934,1.87318213804646,1.06881696498609,1.56129493263438,0.704038496194402,1.61798705882422,0.878649317913199,1.07654338453431,0.57731432760816,1.8978022147171,1.99565971593017
"10d-4c-no5.dat",3.0565,1,113.9,3053.6656,0.676776290441777,2.9191,3e-04,126.5556,0.9,0.3235,0.1943,0.1653,64.4846,0.1995,0.5976,44.3996,6.1594,14134576.7908,237.7858,0.4943,1.20096676361233,1.21770021796224,2.31502674847718,0.637187412355869,1.7866750222519,1.22332729592852,1.20346272452639,0.591351383942873,1.70429187582725,1.89756498725182
"10d-4c-no6.dat",2.9899,1,97.7,2491.8974,0.676737368832654,2.4318,0.002,108.5556,0.9,0.3068,0.184,0.1537,57.9823,0.196,0.5923,48.1614,5.7897,10859542.3024,199.0674,0.5175,1.75830470570364,1.11322005844881,2.43282387326668,0.715919226861929,1.85212545950186,0.825373903062652,1.10857258582998,0.587433284963395,2.03567156371014,1.94602509684978
"10d-4c-no7.dat",3.1708,1,148.2,3414.777,0.676704883845817,2.4336,0.0016,185.25,0.8,0.3563,0.191,0.1472,47.8328,0.1861,0.6799,50.2532,7.5671,22861807.3724,282.9713,0.5672,0.961555848350544,0.960195457128476,1.83721303279846,0.885033307907243,1.0954736904275,0.963537643949714,0.963257345954263,0.626373567136471,1.65759996844328,0.961068474083729
"10d-4c-no8.dat",2.985,1,96.6,2223.3143,0.676719096662512,2.2637,0.0015,107.3333,0.9,0.273,0.1824,0.1534,58.861,0.1934,0.6019,49.1546,5.6283,11251166.4281,194.3526,0.4951,1.84326848923769,1.10849377404236,2.01079450766329,0.690745902387081,1.80734553102724,0.947126417908528,1.1142592384577,0.771268436229023,1.74567862404107,1.13523400409454
"10d-4c-no9.dat",3.073,1,118.3,2092.9939,0.676691676796707,1.8208,0.0015,131.4444,0.9,0.3066,0.1774,0.1575,61.7954,0.1906,0.6684,56.6699,5.3403,17316346.8119,231.8013,0.487,1.31627736762349,1.31198022861413,1.81535835181339,0.767843923764798,2.03575342862058,1.09431655786953,1.3137038813166,0.601526499272873,1.87677010478448,1.75275651380529
"2d-10c-no0.dat",3.473,0.301,1486,27.1526,0.676563258562655,94.7976,0.001,1486,1,0.5675,0.1526,0.1801,5.7629,0.1777,0.8034,10.8436,372.743,818959.5073,565.4182,0.5038,0.765168560824095,0.651087720693966,0.680075297432203,0.554382773512204,0.734482412587659,0.519281907752485,0.445365124431196,0.446900214160169,0.505051423757861,0.66674083079968
