"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"ellipsoid.50d20c.1.dat",3.0983,1.699,25.08,198468.2779,0.678764349721214,2.1791,0.0045,69.6667,0.36,0.2134,0.1678,0.1644,2.1641,0.2443,0.4857,1.7182,26.7732,122785.4331,434.5934,0.4833,0.0351776277009012,0.014940490262163,0.0226025575849324,0.145489429450052,0.0405076910385491,0.0402322187876678,0.0291694730128845,0.0661088855290348,0.0202942412642017,0.00795434519383692
"ellipsoid.50d20c.10.dat",3.0577,1.699,22.84,184693.7737,0.678787068748331,2.2881,0.0017,63.4444,0.36,0.2224,0.1754,0.1691,2.6288,0.2436,0.4844,1.9248,25.1522,124037.6914,402.0285,0.475,0.0171488530237209,0.00863069020806236,0.0101666735623299,0.154320662174065,0.07678474300793,0.0660450022928914,0.0516249714819302,0.0439447954594037,0.0359113026602541,0.00442578906706271
"ellipsoid.50d20c.2.dat",3.0618,1.699,23.06,237933.5564,0.679684849840678,2.5929,0.0032,64.0556,0.36,0.216,0.1626,0.1845,2.9964,0.2408,0.4871,1.6131,26.7965,100288.1908,407.5333,0.5417,0.0211991529887761,0.0191866951231231,0.0127074325757259,0.172297935274322,0.0510437309907479,0.107893283735919,0.0369246950659277,0.0883799022258333,0.0177536122635695,0.00570859006181834
"ellipsoid.50d20c.3.dat",3.1166,1.699,26.16,208614.843,0.679315800623175,2.6214,8e-04,76.9412,0.34,0.218,0.1835,0.1766,2.9551,0.2449,0.4836,2.009,26.5168,189359.014,465.3895,0.5158,0.0179781628776411,0.0236172620097487,0.0093633964759631,0.166478922947393,0.0463929540902126,0.060031818720789,0.0399935976512631,0.0546292111105023,0.0174744005667085,0.0102863008199786
"ellipsoid.50d20c.4.dat",3.0955,1.699,24.92,252535.2575,0.679645744639059,2.4335,0.0016,69.2222,0.36,0.2147,0.1757,0.1778,3.0495,0.2421,0.4821,1.9734,25.7811,165239.9212,456.1908,0.4788,0.014744881753445,0.0379924797005117,0.0211987874824838,0.146564310738876,0.0565260794292025,0.0623959602131432,0.0308159573438648,0.0396120851461465,0.0281440915935588,0.00285705867464504
"ellipsoid.50d20c.5.dat",3.0945,1.699,24.86,204911.2865,0.679294613468622,2.1911,0.0023,69.0556,0.36,0.2172,0.1718,0.1796,2.6172,0.246,0.4799,1.6967,27.684,128997.2453,444.397,0.4739,0.0243021265173331,0.0207705164676225,0.0190298026906545,0.167897852044791,0.0628655256004951,0.0623573974836854,0.0458410267681423,0.0486994127940845,0.00940539473794438,0.00556097079568536
"ellipsoid.50d20c.6.dat",3.0261,1.699,21.24,170617.5703,0.678458380127773,1.8321,0.0011,62.4706,0.34,0.2153,0.1774,0.1756,2.8547,0.2416,0.4785,2.1875,21.6412,139422.6169,412.1599,0.4894,0.0326401361965364,0.0211609742996032,0.0170094932293062,0.144816470338741,0.0575117017943482,0.0655850208455671,0.0368476697436178,0.0564752187109424,0.0243352397929343,0.0144912057506833
"ellipsoid.50d20c.7.dat",3.003,1.699,20.14,168805.5895,0.678515867074502,1.5995,0.0021,59.2353,0.34,0.2221,0.1725,0.1626,2.3843,0.2419,0.4787,2.1382,19.3423,113790.871,390.8489,0.4385,0.0439253279995237,0.0328396356166658,0.0314640471559981,0.148392520128551,0.0570513722801959,0.0661839005425421,0.0271658419741669,0.0418973949588818,0.0444650313194729,0.0114634480015874
"ellipsoid.50d20c.8.dat",3.0722,1.699,23.62,196521.3287,0.678883370631862,1.9034,0.0043,65.6111,0.36,0.2167,0.168,0.1736,2.7141,0.2439,0.4751,1.8779,26.2063,135045.1396,432.9709,0.4832,0.0318607992791193,0.0151357010366749,0.0197238879579781,0.154358617155336,0.0563824001399089,0.0754392510145488,0.0391949099764803,0.0426765046626652,0.0246884158208495,0.00253950739721957
"ellipsoid.50d20c.9.dat",3.0473,1.699,22.3,206054.0995,0.679356259184496,2.2917,0.0048,58.6842,0.38,0.2198,0.1553,0.1774,3.0304,0.2418,0.4802,1.6666,26.3723,99109.8108,409.5741,0.484,0.0453181086888869,0.0204815437820896,0.0106088799168278,0.188577496871439,0.0814033213479282,0.0940353775138694,0.0458896902161994,0.0705011963874622,0.0235138532873289,0.0175931772275012
"ellipsoid.50d40c.1.dat",3.3681,1.699,46.68,666580.2599,0.679184467404711,2.8049,0.0049,86.4444,0.54,0.1605,0.1707,0.1618,2.9263,0.2589,0.4536,2.0547,26.8201,660925.5221,929.7313,0.4763,0.0176244065578443,0.0137344567884205,0.026207477361368,0.147996420777486,0.0461058313360858,0.0476234660349099,0.0290995683093955,0.0459028091208056,0.016601864251785,0.00679098526686838
"ellipsoid.50d40c.10.dat",3.3731,1.699,47.22,774748.4906,0.679945858139846,3.1776,0.0038,84.3214,0.56,0.166,0.1671,0.1709,2.6012,0.2579,0.4554,1.8757,26.4361,615319.4374,945.3485,0.5388,0.0132346839065018,0.0109944612892825,0.0105223250903631,0.173532665355683,0.0274654619772844,0.0523325676689409,0.0261992698020735,0.047947932010835,0.0182747105936243,0.00471670455448814
"ellipsoid.50d40c.2.dat",3.2794,1.699,38.06,602205.1717,0.679467469794618,2.7058,0.0036,70.4815,0.54,0.1639,0.172,0.1654,2.4346,0.2581,0.4582,1.9595,25.969,427916.1842,747.9689,0.4519,0.0232060215063868,0.0275467545554149,0.00896604416199233,0.156928089135243,0.0465718596106654,0.0654539914409111,0.0351370102062773,0.043453404722839,0.0205122455065308,0.00472311023129166
"ellipsoid.50d40c.3.dat",3.3088,1.699,40.72,661650.6611,0.67968982933359,2.6524,0.0029,72.7143,0.56,0.1669,0.1723,0.1761,2.679,0.2578,0.4563,1.9683,24.4138,499652.7633,782.859,0.4223,0.0125203642993039,0.0107277627280243,0.011817956732096,0.157302425299455,0.0573790958129501,0.037858223302679,0.0503778765432388,0.0303273807026507,0.0151792485012934,0.00500411864479788
"ellipsoid.50d40c.4.dat",3.3077,1.699,40.62,638899.1664,0.679474009460914,3.2804,0.0061,72.5357,0.56,0.1741,0.1576,0.1726,3.3585,0.2577,0.455,1.774,27.2122,436885.1408,776.599,0.5075,0.014568361245983,0.010855770578107,0.011249940199805,0.166700565068034,0.057797332407804,0.0442115065754681,0.034507776862011,0.0687148079203754,0.0115942935896309,0.00516536475331613
"ellipsoid.50d40c.5.dat",3.3377,1.699,43.52,629326.8661,0.679732844402274,3.2118,0.0037,80.5926,0.54,0.1741,0.1668,0.1751,3.0333,0.2574,0.4542,1.8874,27.5474,540785.2629,846.8239,0.5101,0.0138932812589701,0.00959443332541818,0.010846460895809,0.151622928881972,0.0311701330339734,0.0500371745576775,0.0426421013159524,0.0526164747707899,0.0194984699972666,0.00349726729920995
"ellipsoid.50d40c.6.dat",3.3363,1.699,43.38,680807.7865,0.67960815171713,3.2296,0.0021,77.4643,0.56,0.168,0.1642,0.1881,3.2995,0.2582,0.4541,1.8439,27.4521,554767.9271,842.4985,0.5088,0.0248743930525668,0.0065542513424751,0.00602191641099143,0.168259080931702,0.0516126180399374,0.0558310855234419,0.0270507894962614,0.0612045240866256,0.00455461199481661,0.00470559914478703
"ellipsoid.50d40c.7.dat",3.3446,1.699,44.22,702630.3459,0.679915151025004,2.992,0.0018,81.8889,0.54,0.1638,0.1764,0.1734,2.5814,0.2581,0.4555,2.0743,25.7834,627410.6846,871.9026,0.5016,0.0140037251162549,0.0277898065278183,0.00993997745723501,0.165173707069576,0.0528941194488606,0.046113244018594,0.0344148203618008,0.0519342055092405,0.00785451284105968,0.00563576049899842
"ellipsoid.50d40c.8.dat",3.2973,1.699,39.66,641483.4627,0.679681629352549,2.7998,0.0048,70.8214,0.56,0.1605,0.163,0.1689,2.2923,0.2569,0.4506,1.9603,26.0147,454709.3742,797.7756,0.5238,0.0208992502929165,0.0131585997269634,0.00999444884319679,0.15890215392614,0.0314067043955739,0.0603044975719306,0.0241044349736301,0.0927773388528702,0.00982484861444293,0.0017856032728727
"ellipsoid.50d40c.9.dat",3.3789,1.699,47.86,693557.6986,0.67964120707433,3.1232,0.0017,88.6296,0.54,0.1616,0.1745,0.1753,2.898,0.2583,0.4549,2.1107,26.1787,758323.779,949.4471,0.5349,0.0161579841559875,0.0285674551934927,0.0112749830544635,0.158929658185631,0.0418098506713881,0.0415980406268574,0.0410247830211356,0.0458793667343971,0.0180142578778415,0.00236671171740958
"ellipsoid.50d4c.1.dat",3.0269,1.699,21.28,221221.2855,0.683557528904206,16.6836,0,81.8462,0.26,0.4686,0.1831,0.1936,2.1246,0.1855,0.7502,1.1479,46.074,15876.5035,214.7332,0.4565,0.0434212236608441,0.0055087043089113,0.012786636558146,0.171861140611859,0.0647247756364301,0.0417596378952323,0.013209850312593,0.0434008667809128,0.0533072194656052,0.0165327886083263
"ellipsoid.50d4c.10.dat",3.167,1.699,29.38,204948.1033,0.683276797836481,6.1098,0.0066,163.2222,0.18,0.4571,0.1781,0.1726,2.1992,0.1769,0.7726,0.8618,38.1824,30242.1547,281.1139,0.5486,0.030975490837895,0.0242066745828702,0.0185564645770095,0.143347338069839,0.0261250309197119,0.0253670087790776,0.0203955066684085,0.0351645281367399,0.0301153838907297,0.0135301562471839
"ellipsoid.50d4c.2.dat",2.993,1.699,19.68,212337.4951,0.682666791813272,6.7991,0,82,0.24,0.5016,0.1843,0.1995,2.3217,0.1825,0.7646,1.1148,30.9085,8784.5481,189.4736,0.6294,0.0176825048368104,0.0211939792614248,0.011587179838611,0.178687426547605,0.061849296962028,0.0499637005834985,0.051033383908471,0.0660942815664935,0.0291221833265789,0.0178848834633734
"ellipsoid.50d4c.3.dat",3.137,1.699,27.42,414041.2495,0.688301687439479,18.3348,0,72.1579,0.38,0.4953,0.1456,0.1953,2.6862,0.1818,0.7785,0.9829,52.1246,25613.2735,266.1721,0.5361,0.0183812133386741,0.0114951244570166,0.013717764856802,0.228017282233345,0.0645901304011276,0.102582494496089,0.08561111713919,0.0705436898688685,0.0652011567507638,0.0712667155460171
"ellipsoid.50d4c.4.dat",3.0406,1.699,21.96,200446.5375,0.682551036381799,5.005,0,122,0.18,0.4718,0.1902,0.1802,2.278,0.1706,0.7813,1.5321,28.0289,15409.31,201.0822,0.5353,0.034447911570648,0.0317462770821348,0.0451176501911443,0.206277488403258,0.0381293171993741,0.0411659160261051,0.0328471003569809,0.0377846323834335,0.0417630049588898,0.0269538058914346
"ellipsoid.50d4c.5.dat",2.5453,1.699,7.02,93551.4301,0.678567410123469,1.9873,0.0054,39,0.18,0.4909,0.156,0.1764,1.6151,0.1787,0.7624,1.029,30.2156,1356.8506,68.1073,0.5239,0.0474425040026955,0.0422564297089862,0.0186585260162234,0.099783027749351,0.0613026047708599,0.0669680065683571,0.0592764994655455,0.0750970494635984,0.0682043117948446,0.0678469106855743
"ellipsoid.50d4c.6.dat",3.1242,1.699,26.62,310854.8658,0.685209809844966,9.3762,0.0262,133.1,0.2,0.4096,0.1622,0.1429,1.4993,0.1837,0.7568,0.7547,44.467,28201.3577,269.3639,0.4994,0.0219489973400707,0.00362748517110899,0.00785059583890374,0.191946404026851,0.0124350275748149,0.0495280220689021,0.0137876560280128,0.0251509186562105,0.0129919715009679,0.0147964250711093
"ellipsoid.50d4c.7.dat",3.0615,1.699,23.04,116346.9017,0.680695514194148,5.2724,7e-04,72,0.32,0.4648,0.1906,0.1855,2.5738,0.185,0.7403,1.4033,25.7744,33963.81,233.5693,0.5376,0.0313798666640293,0.0378292935300706,0.0225223658554859,0.156984729521863,0.035004650146412,0.0355979106280227,0.0289002965887705,0.0403475795676956,0.0297032562421979,0.027060093511812
"ellipsoid.50d4c.8.dat",2.9773,1.699,18.98,160791.9759,0.68136974566178,6.388,0,59.3125,0.32,0.4362,0.1872,0.1868,1.6678,0.1854,0.7403,0.8373,29.3005,6668.3362,189.3601,0.4365,0.0231681040215675,0.0185197043686224,0.0242271017583256,0.198565190449386,0.033133500415304,0.0308536636720116,0.0216186085502484,0.0479015730300347,0.0159971806902484,0.0306872135253423
"ellipsoid.50d4c.9.dat",2.8344,1.699,13.66,475689.1484,0.685850747212587,14.7262,0.0018,97.5714,0.14,0.4318,0.1487,0.1863,2.9169,0.1981,0.6999,0.5856,66.4493,12374.1485,172.7309,0.4746,0.0475052752197851,0.0115266723751869,0.00398303685018273,0.167393377954577,0.102380955894355,0.132709263583559,0.0645409106153317,0.0719395477624776,0.00955099941716256,0.0124099527319571
"a1.csv",3.4771,0.301,1500,135.258,0.676573465724895,54.1495,4e-04,1500,1,0.6918,0.1712,0.1699,4888.3302,0.1716,0.7992,20188.4792,345.1143,3082182047022.47,537.4919,0.4193,0.00868679854313905,0.00659838714978271,0.00962196249778523,0.0355848758866209,0.0281377584262153,0.0496338611099189,0.0396034078088347,0.0331848645386141,0.00663644705661591,0.00438707130370181
"dim032.csv",3.0103,1.5051,32,51103.5366,0.677779068300207,5.0638,0.064,85.3333,0.375,0.2558,0.0636,0.0537,1113.7488,0.19,0.6783,768.4666,89.4404,2774513450.5725,221.5419,0.5783,0.0378163402474346,0.046901084869191,0.00285630357694738,4.03496013002913,4.03496013002913,4.03496013002913,4.03496013002913,4.03496013002913,0.0556099552938377,0.81124176520221
"dim064.csv",3.0103,1.8062,16,307893.5489,0.681748778537616,2.3051,0.0694,73.1429,0.2188,0.2223,0.0616,0.0078,1825.1005,0.1925,0.6899,1094.4007,109.8103,6734515135.6331,232.7122,0.4729,0.215999863803084,0.0568980832381,0.00329545912863113,5.81955854440799,5.81955854440799,5.81955854440799,5.81955854440799,5.81955854440799,0.0266141996957019,0.0266141996957019
"dim128.csv",3.0103,2.1072,8,2272106.5842,0.688023825639456,1.5135,0.0616,73.1429,0.1094,0.2123,0.0616,0,3069.7709,0.2004,0.6282,1580.0653,131.2373,18885593162.2979,251.4607,0.5425,0.0299890750699826,0.0218624284481464,0.00390752754134778,7.48009032124401,7.48009032124401,7.48009032124401,7.48009032124401,7.48009032124401,0.00287272361311714,0.030493411170387
"dim256.csv",3.0103,2.4082,4,8699869.7952,0.688575317904153,1.0049,0.0616,73.1429,0.0547,0.2115,0.0616,0,3741.0598,0.2079,0.6035,2275.6966,147.0516,49931828903.2154,281.7547,0.4267,0.0229055032369569,0.00861699444352922,0.00427469161045766,14.8501323534525,14.8501323534525,14.8501323534525,14.8501323534525,14.8501323534525,0.0100765214533846,0.135685295640882
"g2-16-10.csv",3.3113,1.2041,128,787.9436,0.676666034802898,1.007,0,2048,0.0625,0.9637,0.2494,0.2446,663.8351,0.2039,0.5315,151.2709,14.1722,404143542.3088,446.6033,0.458,3.02807333829227,3.02807333829227,3.02807333829227,3.02807333829227,3.02807333829227,3.02807333829227,3.02807333829227,3.02807333829227,3.02807333829227,3.02807333829227
"g2-16-100.csv",3.3113,1.2041,128,886.3784,0.676657900857103,1.0016,0.0047,136.5333,0.9375,0.253,0.1618,0.1641,2111.9162,0.2045,0.442,1555.4813,2.402,40031684155.4643,452.9458,0.4714,0.219456695701163,0.206969027962916,0.15583965524041,0.385755081863921,0.207668165406026,0.36129159845894,0.213992181376974,0.385755081863921,0.194521322251974,0.219456695701163
"g2-16-20.csv",3.3113,1.2041,128,881.5814,0.676662107519943,1.0075,0,204.8,0.625,0.8706,0.2382,0.237,633.8718,0.2018,0.526,225.6796,7.4575,1578679655.4122,439.7151,0.5181,1.30613193892297,1.30613193892297,1.30613193892297,1.30613193892297,1.30613193892297,1.30613193892297,1.30613193892297,1.30613193892297,1.30613193892297,1.30613193892297
"g2-16-30.csv",3.3113,1.2041,128,795.2209,0.676661748317234,1.0073,0,157.5385,0.8125,0.7529,0.2263,0.226,655.7888,0.2025,0.5276,325.6713,5.2187,3537002000.3108,441.8285,0.4888,0.74467249305081,0.74467249305081,0.74467249305081,0.74467249305081,0.74467249305081,0.74467249305081,0.74467249305081,0.74467249305081,0.74467249305081,0.74467249305081
"g2-16-40.csv",3.3113,1.2041,128,822.882,0.676657418291847,1.0045,0,146.2857,0.875,0.6334,0.2118,0.2145,878.5483,0.2024,0.529,457.234,4.0447,6341473280.1784,443.9631,0.5045,0.513917830649961,0.513917830649961,0.513917830649961,0.513917830649961,0.513917830649961,0.513917830649961,0.513917830649961,0.513917830649961,0.513917830649961,0.513917830649961
"g2-16-50.csv",3.3113,1.2041,128,757.3433,0.676669744387241,1.0046,0,136.5333,0.9375,0.5358,0.1964,0.2041,1180.2748,0.2024,0.5274,610.801,3.4733,9790882573.6199,443.3662,0.5009,0.31327690837905,0.31327690837905,0.31327690837905,0.339417623816405,0.31327690837905,0.31327690837905,0.31327690837905,0.323336677696869,0.31327690837905,0.31327690837905
"g2-16-60.csv",3.3113,1.2041,128,765.9528,0.676671644896121,1.0038,0,136.5333,0.9375,0.453,0.1847,0.1935,1347.7105,0.2035,0.5236,783.572,3.0429,14358552658.1014,446.3282,0.5243,0.298251217135946,0.298251217135946,0.285384530059325,0.328044455069039,0.285384530059325,0.256042913427875,0.304175466103341,0.303760664529196,0.248277879245137,0.298251217135946
"g2-16-70.csv",3.3113,1.2041,128,826.599,0.676678632295895,1.0029,7e-04,136.5333,0.9375,0.3734,0.173,0.1789,1500.6403,0.2044,0.5073,980.5283,2.7791,19418150245.6086,448.0279,0.4928,0.275176588668022,0.275176588668022,0.223681061791844,0.365356850772926,0.250881236214898,0.262067291793815,0.288375941114561,0.365356850772926,0.275176588668022,0.275176588668022
"g2-16-80.csv",3.3113,1.2041,128,792.0183,0.676662847695223,1.0015,0.0022,136.5333,0.9375,0.3251,0.1663,0.1727,1743.8362,0.2034,0.4811,1170.7127,2.6624,25155863911.4304,446.2894,0.536,0.239040366143156,0.239040366143156,0.211582035966339,0.36063923303989,0.233496300577716,0.342963786681056,0.220269408185894,0.323190266333734,0.215627426438988,0.239040366143156
"g2-16-90.csv",3.3113,1.2041,128,801.4506,0.676670592686165,1.002,0.0044,136.5333,0.9375,0.2806,0.1628,0.1656,2062.5971,0.2056,0.4609,1357.8409,2.5318,32553626546.286,454.5275,0.4572,0.208697292120713,0.206791173349938,0.201220980100447,0.364990919866174,0.19898725096559,0.340110337662266,0.219915892524478,0.365712403526674,0.210529067457357,0.208697292120713
"g2-2-10.csv",3.3113,0.301,1024,0.2915,0.676599326142978,127.5301,0,2048,0.5,0.9809,0.2478,0.2309,148.1574,0.1638,0.7027,50.7556,162.9274,4559749.0631,375.4273,0.561,0.97488388170933,0.97488388170933,0.97488388170933,0.97488388170933,0.97488388170933,0.97488388170933,0.97488388170933,0.97488388170933,0.97488388170933,0.97488388170933
"g2-2-100.csv",3.3113,0.301,1024,2.4704,0.676662473253611,0.7689,0.0098,1024,1,0.6032,0.1644,0.1624,235.6563,0.1668,0.7641,190.5876,144.7158,331889353.7881,364.5999,0.5284,0.0028276807155503,0.0028276807155503,0.00141384035777515,0.132120081907894,0.0151539505550616,0.0329712861399506,0.00706920178887574,0.035798522289305,0.00433306637652286,0.00316144314931786
"g2-2-20.csv",3.3113,0.301,1024,1.3989,0.676608490528869,74.341,0,1024,1,0.9318,0.2202,0.2155,48.4411,0.168,0.7441,68.0694,152.7761,15922041.4661,371.1063,0.3691,0.107186615714068,0.107186615714068,0.107186615714068,0.114420503713119,0.0872252923984032,0.107186615714068,0.107186615714068,0.107186615714068,0.107186615714068,0.107186615714068
"g2-2-30.csv",3.3113,0.301,1024,3.7382,0.676618399444011,37.2181,1e-04,1024,1,0.8691,0.1921,0.1938,79.3632,0.1663,0.7437,85.9354,146.4772,39655043.8786,360.2284,0.4558,0.0303361283885916,0.00479656305496214,0.0303361283885916,0.111977079124566,0.0258302825587837,0.0279685284340765,0.0151680641942958,0.0191988450322232,0.0197767361155442,0.0197767361155442
"g2-2-40.csv",3.3113,0.301,1024,6.966,0.676624388332819,17.2641,0.0017,1024,1,0.8,0.1769,0.1802,75.3528,0.1625,0.7528,103.3492,144.0417,71078970.7666,351.2177,0.5445,0.0100920043204687,0.00797842995223524,0.0100920043204687,0.076390190270632,0.018193619524827,0.010704187036151,0.0128648317403332,0.0760872914685085,0.007102880047073,0.0100920043204687
"g2-2-50.csv",3.3113,0.301,1024,2.3579,0.676646862811828,8.8834,0.0053,1024,1,0.7521,0.17,0.1707,160.4207,0.1629,0.7545,115.6794,137.4015,105161832.4525,354.475,0.5749,0.00545232442267148,0.00272616221133574,0.00545232442267148,0.135886655084014,0.00817848663400722,0.09124368739255,0.0121549669797856,0.0813901369654299,0.00272616221133574,0.00545232442267148
"g2-2-60.csv",3.3113,0.301,1024,0.7647,0.676644463773127,3.8709,0.0078,1024,1,0.7007,0.1673,0.1658,159.0645,0.1641,0.7578,130.9698,134.7229,137901048.5148,355.4498,0.4876,0.00656712643542545,0.00928731927079755,0.00232182981769939,0.155441645195171,0.00928731927079755,0.155441645195171,0.00957314958308318,0.0371871856443211,0.00443274866156049,0.00656712643542545
"g2-2-70.csv",3.3113,0.301,1024,3.692,0.676669173291216,2.5316,0.0096,1024,1,0.6688,0.1642,0.1638,157.5379,0.1649,0.7604,142.1687,153.3663,208001294.948,363.6066,0.5494,0.00403071007993657,0.00201535503996828,0.00450647086816589,0.103028391532169,0.00795139989585333,0.0391150993869751,0.00703491985319202,0.0620022908918524,0.00604606511990485,0.00201535503996828
"g2-2-80.csv",3.3113,0.301,1024,5.6627,0.676672326292776,0.6402,0.0118,1024,1,0.6388,0.1619,0.1608,151.6968,0.1663,0.7619,157.0503,148.631,326689271.3518,365.8326,0.4821,0.00437525534461847,0.00437525534461847,0.00276715444676386,0.0891986148449821,0.0078489007561615,0.0281127735698759,0.00813196279746125,0.0637393077909131,0.00461339227851045,0.00389251683744339
"g2-2-90.csv",3.3113,0.301,1024,8.9384,0.676675186126871,1.1015,0.0117,1024,1,0.6282,0.1617,0.1609,192.1781,0.167,0.7634,170.2707,146.6816,377473998.6355,365.9205,0.487,0.00356992055297148,0.00178496027648574,0.00399129251535894,0.130954531202166,0.00681407472497798,0.130954531202166,0.00819609357774227,0.130954531202166,0.00535488082945722,0.00399129251535894
"g2-32-10.csv",3.3113,1.5051,64,5899.9939,0.676674554075235,1,0,2048,0.0312,0.9628,0.2507,0.2437,1026.2347,0.205,0.5115,215.0206,10.7679,963901586.691,454.6223,0.4852,3.7679815119971,3.7679815119971,3.7679815119971,3.7679815119971,3.7679815119971,3.7679815119971,3.7679815119971,3.7679815119971,3.7679815119971,3.7679815119971
"g2-32-100.csv",3.3113,1.5051,64,5973.4904,0.67666942001631,1,0.0024,68.2667,0.9375,0.2252,0.1661,0.17,5436.0051,0.206,0.4593,2779.6543,1.4471,97620321676.9261,460.4266,0.4711,0.324942715410329,0.324942715410329,0.289957204854795,0.446168497062788,0.324942715410329,0.44026727435869,0.324942715410329,0.425424634722886,0.301675254131865,0.324942715410329
"g2-32-20.csv",3.3113,1.5051,64,5840.9491,0.676661399273793,1,0,107.7895,0.5938,0.8661,0.2422,0.2372,1005.1466,0.2043,0.5089,322.925,5.278,3854475697.7412,451.8341,0.5009,1.80393302820072,1.80393302820072,1.80393302820072,1.80393302820072,1.80393302820072,1.80393302820072,1.80393302820072,1.80393302820072,1.80393302820072,1.80393302820072
"g2-32-30.csv",3.3113,1.5051,64,6084.038,0.676677202741678,1,0,81.92,0.7812,0.7447,0.233,0.2352,1469.7968,0.2049,0.51,472.7786,3.5554,8554979216.4142,453.3807,0.4935,1.02337657362595,1.02337657362595,1.02337657362595,1.02337657362595,1.02337657362595,1.02337657362595,1.02337657362595,1.02337657362595,1.02337657362595,1.02337657362595
"g2-32-40.csv",3.3113,1.5051,64,5951.8557,0.67666861235446,1,0,73.1429,0.875,0.6216,0.2216,0.2239,2178.0586,0.2045,0.5094,677.2612,2.6981,15242045060.7355,452.3555,0.5161,0.780028431876514,0.780028431876514,0.780028431876514,0.780028431876514,0.780028431876514,0.780028431876514,0.780028431876514,0.780028431876514,0.780028431876514,0.780028431876514
"g2-32-50.csv",3.3113,1.5051,64,5999.3586,0.676667110959702,1,0,70.6207,0.9062,0.5167,0.2112,0.2179,3134.4785,0.2044,0.5094,938.5883,2.248,24151716462.5024,452.1485,0.497,0.557017783981584,0.557017783981584,0.557017783981584,0.557017783981584,0.557017783981584,0.557017783981584,0.557017783981584,0.557017783981584,0.557017783981584,0.557017783981584
"g2-32-60.csv",3.3113,1.5051,64,5929.4766,0.676672496823355,1,0,70.6207,0.9062,0.433,0.199,0.2069,2762.3031,0.2047,0.51,1240.5547,1.9495,34566583830.7263,453.0351,0.5156,0.525795766048643,0.330566219895821,0.525795766048643,0.398719388427444,0.525795766048643,0.525795766048643,0.525795766048643,0.311727781895416,0.525795766048643,0.525795766048643
"g2-32-70.csv",3.3113,1.5051,64,5874.8042,0.676663497162748,1,0,70.6207,0.9062,0.3616,0.1897,0.1937,3850.6381,0.2036,0.5033,1598.5834,1.7703,46759146827.8724,448.7054,0.441,0.434733946329507,0.434733946329507,0.224145360838667,0.413793256346152,0.434733946329507,0.417831504193101,0.417831504193101,0.395602344590926,0.434733946329507,0.434733946329507
"g2-32-80.csv",3.3113,1.5051,64,5887.6217,0.676669772688061,1,1e-04,68.2667,0.9375,0.3056,0.1802,0.1856,3747.0237,0.2052,0.4998,1983.1316,1.5943,61325076056.8928,455.1711,0.5407,0.376546768299583,0.376546768299583,0.371777198514054,0.454048182924495,0.376546768299583,0.376546768299583,0.376546768299583,0.39071650086722,0.382009111684359,0.376546768299583
"g2-32-90.csv",3.3113,1.5051,64,5900.1886,0.676665148769548,1,0.001,68.2667,0.9375,0.2616,0.1726,0.1756,4372.6749,0.2048,0.4869,2380.9842,1.5361,77231580071.3322,454.4419,0.4628,0.419436947118575,0.419436947118575,0.263563596204912,0.452621391835275,0.356297560008081,0.390842487502998,0.414709698256159,0.419625475566057,0.27502109258875,0.419436947118575
"g2-4-10.csv",3.3113,0.6021,512,15.924,0.676628003581097,16.603,0,2048,0.25,0.9712,0.2473,0.2376,288.4349,0.1951,0.6367,73.5583,59.5131,35661395.8615,410.835,0.5317,1.80175841496613,1.80175841496613,1.80175841496613,1.80175841496613,1.80175841496613,1.80175841496613,1.80175841496613,1.80175841496613,1.80175841496613,1.80175841496613
"g2-4-100.csv",3.3113,0.6021,512,15.4146,0.676670203731312,0.9541,0.0089,512,1,0.4026,0.1607,0.16,494.3347,0.1943,0.5767,397.8656,17.2736,2588651619.4328,401.8242,0.565,0.0134872454364923,0.0124150679905552,0.0232712609661453,0.225001272435034,0.0282541425569389,0.0844571988285927,0.0324488691967894,0.225001272435034,0.0125264161209628,0.0134872454364923
"g2-4-20.csv",3.3113,0.6021,512,16.9238,0.676632700791475,13.1784,0,682.6667,0.75,0.899,0.228,0.2232,183.0975,0.1948,0.6365,104.229,34.884,136959112.2102,410.1488,0.4817,0.569788265735582,0.569788265735582,0.569788265735582,0.569788265735582,0.569788265735582,0.569788265735582,0.569788265735582,0.569788265735582,0.569788265735582,0.569788265735582
"g2-4-30.csv",3.3113,0.6021,512,18.0935,0.676636600499273,9.3636,0,512,1,0.797,0.2036,0.207,133.5753,0.1943,0.6315,143.0648,25.6517,320619773.7796,408.9895,0.503,0.139074430829498,0.139074430829498,0.139074430829498,0.149175384197479,0.104226534856512,0.0951964662345033,0.104226534856512,0.139074430829498,0.139074430829498,0.139074430829498
