"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"2d-4c-no2.dat",3.0269,0.301,532,121.4929,0.676638101894031,63.0726,9e-04,532,1,0.7199,0.1894,0.1633,9.2076,0.1796,0.7884,9.3492,242.1147,97320.3205,209.0277,0.4973,1.36461760280157e-05,1.26689673466265e-05,1.2830897292491e-05,2.49854081675486e-05,1.70473231802089e-05,1.35288491772471e-05,1.40118325514497e-05,1.37786946728179e-05,1.47321171926028e-05,1.27685065130548e-05
"2d-4c-no3.dat",3.0504,0.301,561.5,272.548,0.676610007888192,159.3825,0,561.5,1,0.699,0.2532,0.1569,9.3209,0.176,0.8158,6.8625,315.8003,109058.2061,214.24,0.5426,8.71370023430693e-06,6.64277814717775e-06,8.45854675995289e-06,1.25456738607542e-05,8.68920300136276e-06,7.7927811822712e-06,8.16060246824212e-06,7.78940416056466e-06,8.32688683911422e-06,8.05407883796409e-06
"2d-4c-no4.dat",2.936,0.301,431.5,575.7034,0.676797949276654,55.6267,0.0395,431.5,1,0.5055,0.1813,0.1515,8.4534,0.1863,0.8016,5.3793,346.8273,542656.8267,189.3623,0.5352,1.03234123633165e-05,1.19816582457171e-05,9.63786162877407e-06,1.70604513697743e-05,9.70170310986451e-06,9.7952927680261e-06,1.05119072101386e-05,9.83093381025775e-06,9.80041517976881e-06,9.09051027140005e-06
"2d-4c-no5.dat",3.2143,0.301,819,186.4266,0.67659585675277,84.085,9e-04,819,1,0.8578,0.1876,0.1894,8.0252,0.176,0.7975,8.8595,321.9416,697684.5677,310.6198,0.533,1.22620018835744e-05,1.09271083181357e-05,1.20656543189463e-05,2.60355480789623e-05,1.32824257280593e-05,1.25243357562884e-05,1.17900143058985e-05,1.26060758667132e-05,1.22140562186281e-05,1.19699603174252e-05
"2d-4c-no6.dat",3.2227,0.301,835,340.0246,0.676623880369391,133.3337,1e-04,835,1,0.6017,0.2149,0.1563,13.5459,0.1789,0.8212,8.5978,457.4999,943037.9194,410.8562,0.5118,1.43967191424969e-05,1.04812098493398e-05,1.37774798621188e-05,1.83650410636443e-05,1.14161526393316e-05,1.44220396522356e-05,1.24698817712548e-05,1.58014258329834e-05,1.43193304174516e-05,1.27447023489724e-05
"2d-4c-no7.dat",3.012,0.301,514,695.1498,0.676727930146513,131.4935,0,514,1,0.8317,0.2586,0.1755,12.715,0.1768,0.8352,7.4362,459.6523,58365.4318,197.3264,0.5485,9.81011571493172e-06,9.26116558311426e-06,9.7852772647364e-06,1.10248889178139e-05,1.00601243900371e-05,1.0335226752196e-05,9.8775214693438e-06,1.04691325524806e-05,1.07123630352411e-05,9.96416276544314e-06
"2d-4c-no8.dat",3.0326,0.301,539,98.7494,0.676602540100149,118.4768,0,539,1,0.7894,0.247,0.1888,11.0877,0.1779,0.8077,11.8155,345.1685,139214.9024,208.0164,0.5356,1.64566110438204e-05,1.34098975709803e-05,1.63698321360203e-05,1.83683538540475e-05,1.54180387494711e-05,1.84031080321753e-05,1.57186693018303e-05,1.87825208457746e-05,1.66047836775396e-05,1.66920893648843e-05
"2d-4c-no9.dat",2.9425,0.301,438,129.873,0.676617247092693,49.987,0,438,1,0.7342,0.2162,0.2144,7.1465,0.1692,0.7969,9.1361,267.8057,26366.8634,156.3863,0.565,1.32948234265313e-05,1.22672905607096e-05,1.27118220690003e-05,1.69976011975784e-05,1.47653719878877e-05,1.36257390996227e-05,1.26578535195316e-05,1.3297816313228e-05,1.27156214377238e-05,1.41028297349976e-05
"ellipsoid.100d10c.1.dat",3.4612,2,28.92,1755592.3034,0.696029006333909,3.3043,0.0029,262.9091,0.11,0.307,0.1641,0.1788,2.1914,0.2051,0.6237,1.3128,38.6939,268043.9622,790.9045,0.5306,6.41849362512857e-07,1.69379571782874e-06,1.32588001299519e-06,2.32553468580738e-06,1.55511953971435e-06,1.4535169368989e-06,5.50736989214598e-07,1.2716948131963e-06,7.67681791750183e-07,8.14270395848369e-07
"ellipsoid.100d10c.10.dat",3.4065,2,25.5,939519.7835,0.687963576823008,2.6894,4e-04,196.1538,0.13,0.2975,0.1798,0.172,3.0848,0.2096,0.6139,1.7794,26.5304,315361.1132,694.7245,0.4609,1.72885380093583e-06,2.6785387047693e-06,1.38859558568431e-06,2.94470682544626e-06,1.27886326588803e-06,1.06711674296643e-06,1.18665217513507e-06,1.36841970996803e-06,1.33216183803315e-06,1.35405893906986e-06
"ellipsoid.100d10c.2.dat",3.4751,2,29.86,1592391.5208,0.695412218998945,3.7993,0.0051,248.8333,0.12,0.289,0.1649,0.1578,2.7055,0.2162,0.5557,1.6208,41.2788,526322.9262,960.3367,0.6114,1.86385932399686e-06,1.52450147306558e-06,3.35571158482151e-07,2.89326512996239e-06,1.28465143166874e-06,6.95565107780657e-07,7.40557102094045e-07,9.56638005549793e-07,1.61428742660279e-06,2.40458983271823e-06
"ellipsoid.100d10c.3.dat",3.4914,2,31,1475992.4743,0.694876310326535,4.9271,7e-04,221.4286,0.14,0.3068,0.1768,0.1784,3.5285,0.2158,0.5657,1.7126,37.0342,532939.6714,981.9084,0.4548,1.04875157893271e-06,2.0095745489494e-06,2.16744690390168e-06,3.12145901333535e-06,1.64011703685148e-06,1.451357205364e-06,1.50127881249e-06,2.01461122831559e-06,1.0674052090635e-06,1.06441407818654e-06
"ellipsoid.100d10c.4.dat",3.3892,2,24.5,1192990.6552,0.690296380721277,2.6079,5e-04,245,0.1,0.2796,0.1824,0.1696,2.5438,0.2103,0.6067,1.8019,30.4775,399671.3726,680.6643,0.4806,1.53634477465646e-06,3.06682598805149e-06,9.65568879381384e-07,3.13313309843482e-06,1.29405654491183e-06,1.11968741638367e-06,9.89600286280874e-07,1.18144120774448e-06,1.41914724147935e-06,1.43944688363602e-06
"ellipsoid.100d10c.5.dat",3.4752,2,29.87,1601457.1194,0.694382072796715,3.3878,0.0036,248.9167,0.12,0.2999,0.1674,0.1724,2.6815,0.2115,0.5793,1.4676,39.3403,365279.8772,897.6491,0.5197,8.86944164513785e-07,2.07097786133607e-06,1.21169715466935e-06,2.51243246190658e-06,1.27259962797368e-06,1.23231934719473e-06,1.25541644642002e-06,1.17181300907909e-06,1.03938979240575e-06,9.91727387298555e-07
"ellipsoid.100d10c.6.dat",3.4476,2,28.03,1690758.8048,0.695320321158328,3.6926,0.0052,233.5833,0.12,0.2921,0.1581,0.1634,2.3508,0.2173,0.5472,1.3977,40.4842,394657.6961,953.2173,0.3716,5.81642812692366e-07,2.15143153737405e-06,1.62507960587193e-06,2.51571420659757e-06,1.83430037591451e-06,6.6157133873385e-07,7.67341555562826e-07,1.35395091355982e-06,7.45961411421619e-07,7.87651970904229e-07
"ellipsoid.100d10c.7.dat",3.4986,2,31.52,1134469.4832,0.691329348297515,2.9962,2e-04,315.2,0.1,0.2984,0.1838,0.1766,2.9567,0.2153,0.5667,2.0198,32.0474,726796.7423,1011.2657,0.5893,1.63055483878734e-06,2.6602433733019e-06,1.76699223405241e-06,3.55807096572679e-06,1.53777854416994e-06,1.36643110512846e-06,1.35414843985109e-06,1.90673392395716e-06,1.72006630418206e-06,1.70265024004689e-06
"ellipsoid.100d10c.8.dat",3.4339,2,27.16,1437433.5897,0.693282206437103,3.773,0.0013,208.9231,0.13,0.2957,0.1734,0.1758,3.4755,0.2097,0.5883,1.5759,39.4465,429416.4901,828.3656,0.4584,9.86018620218467e-07,1.04493268666457e-06,2.25193610744208e-06,2.9043574067899e-06,1.43399740182827e-06,1.60953322606596e-06,8.64122025614153e-07,2.39443008722854e-06,8.78471773908597e-07,9.30226256844023e-07
"ellipsoid.100d10c.9.dat",3.3228,2,21.03,1288077.6605,0.690564656525765,3.2934,9e-04,161.7692,0.13,0.3143,0.1797,0.1774,3.816,0.2134,0.5753,1.6798,35.3348,273010.3187,653.0189,0.5235,2.36281599142085e-06,2.93666140407182e-06,2.21740099281985e-06,3.10044517147928e-06,1.26759156943285e-06,1.23618065336448e-06,1.33538648231673e-06,1.8673786473585e-06,2.53412289679308e-06,2.60066851690778e-06
"ellipsoid.100d20c.1.dat",3.1265,2,13.38,1060937.6088,0.684353122268224,1.5306,0.0109,66.9,0.2,0.2274,0.1492,0.1677,2.6015,0.2439,0.4684,1.5896,30.6205,151845.7865,535.5,0.4737,8.39089640485665e-07,2.61500725176702e-06,2.37054861923382e-06,2.75516536189317e-06,2.18024963904057e-06,6.78630716162077e-07,5.40689133664219e-07,2.0674530137563e-06,1.11895575049918e-06,1.62303580734493e-06
"ellipsoid.100d20c.10.dat",3.0864,2,12.2,790630.0143,0.682438405651067,1.2782,6e-04,64.2105,0.19,0.21,0.1712,0.1799,2.9727,0.2442,0.4576,2.0269,20.1769,171766.3632,544.1964,0.4352,9.57302735327221e-07,3.09814656877086e-06,2.08520639346322e-06,3.16982155168086e-06,7.61226694664196e-07,1.15250710780157e-06,7.83554838185199e-07,1.93423199577598e-06,1.05562857051449e-06,1.80966259665167e-06
"ellipsoid.100d20c.2.dat",3.003,2,10.07,770464.6991,0.682017562305531,1.2519,1e-04,55.9444,0.18,0.2322,0.1772,0.1842,2.9262,0.24,0.4811,2.0783,21.0566,118792.0103,408.6835,0.517,1.60671951279151e-06,2.15978816560314e-06,2.01284366673963e-06,3.51636924453603e-06,1.80158017958049e-06,1.75500905685368e-06,1.12148872968711e-06,1.85515414515375e-06,1.74885098137614e-06,2.17569853001227e-06
"ellipsoid.100d20c.3.dat",3.033,2,10.79,808042.7884,0.682313130259305,1.3911,4e-04,59.9444,0.18,0.2113,0.1772,0.1709,2.3775,0.2417,0.4591,2.0045,22.5188,132751.6845,493.3909,0.4545,1.22052310252437e-06,2.61893933707217e-06,1.26596918229881e-06,3.17814983150254e-06,1.32644796233093e-06,1.15559843267644e-06,7.66556716081529e-07,1.19954642224368e-06,1.19050418737323e-06,1.80928547253578e-06
"ellipsoid.100d20c.4.dat",3.0611,2,11.51,832955.2431,0.682771756650224,1.4905,7e-04,57.55,0.2,0.213,0.1719,0.1834,2.7509,0.2439,0.4651,1.7651,24.9066,123901.0718,485.7242,0.5555,8.2596898477167e-07,2.02658378992422e-06,2.61362312069034e-06,2.85581774940951e-06,1.42693247985166e-06,1.46177745638269e-06,7.22713003465378e-07,2.43102430122115e-06,1.02837352781296e-06,1.47905128969101e-06
"ellipsoid.100d20c.5.dat",3.0558,2,11.37,865803.6192,0.68279115504785,1.4154,0.0036,63.1667,0.18,0.2099,0.1628,0.1689,2.8477,0.2414,0.4713,1.6099,30.4779,105671.3929,442.9335,0.4721,5.55546252190248e-07,2.67610112603829e-06,2.40933891604235e-06,2.64742274606136e-06,8.12406484815497e-07,4.40387436236137e-07,5.44190431468468e-07,2.45062740473781e-06,7.18253063746814e-07,1.20427100813073e-06
"ellipsoid.100d20c.6.dat",3.0508,2,11.24,961764.8584,0.683640668004013,1.6095,0.0015,59.1579,0.19,0.2216,0.1682,0.1791,3.3372,0.2424,0.4662,1.8489,25.8933,141733.2464,480.8045,0.4222,8.51767507817248e-07,3.02586146807338e-06,2.00722751853817e-06,3.25286900367762e-06,1.82204681913203e-06,2.06369003099539e-06,8.59706531842316e-07,1.94984023870657e-06,1.03963496632425e-06,1.47790439624253e-06
"ellipsoid.100d20c.7.dat",3.0124,2,10.29,847404.3926,0.682307332219613,1.2343,0.0015,57.1667,0.18,0.2178,0.1747,0.1682,3.0028,0.2403,0.4728,1.9423,22.2552,111561.705,431.3899,0.5657,1.34959355175385e-06,3.16669011429346e-06,5.40067000130247e-07,3.1326657612621e-06,8.15212297067302e-07,7.79094452355051e-07,4.53293446122234e-07,8.3476993955698e-07,1.71239818694359e-06,2.07519236616426e-06
"ellipsoid.100d20c.8.dat",3.0056,2,10.13,855199.5914,0.682474828805789,1.3536,0.0056,50.65,0.2,0.2177,0.1521,0.1738,3.3399,0.239,0.4712,1.6129,25.9091,88744.2235,405.8525,0.4784,7.39394418043921e-07,2.68449694755393e-06,1.67871679356647e-06,2.7235781851822e-06,5.37043817133384e-07,4.88930338735432e-07,7.28175229808718e-07,1.66171956066879e-06,8.73768929968569e-07,1.30332202048649e-06
"ellipsoid.100d20c.9.dat",3.0611,2,11.51,791062.3178,0.682222697530345,1.3338,0.0041,60.5789,0.19,0.2094,0.1637,0.1654,3.1172,0.2421,0.4597,1.7627,25.5665,133033.3561,505.4475,0.5012,7.28273658380224e-07,2.92548030378287e-06,2.25809751377416e-06,2.83974461758861e-06,6.24543119854857e-07,6.85815240556121e-07,6.18483908734056e-07,2.4268333030657e-06,7.77542203710329e-07,1.28458489031033e-06
"ellipsoid.100d40c.1.dat",3.3446,2,22.11,1566800.5039,0.682867282801036,1.4313,0.0021,67,0.33,0.1555,0.1691,0.1717,2.3748,0.259,0.439,1.9878,25.1274,666376.7618,1049.8112,0.483,1.17012294009197e-06,3.12151453170378e-06,1.64170197393478e-06,3.12995956599553e-06,1.21620839841878e-06,1.24889756060756e-06,8.60315620994943e-07,1.58583735894314e-06,1.38312407644735e-06,2.14929931245714e-06
"ellipsoid.100d40c.10.dat",3.2936,2,19.66,1528353.4372,0.684233783517603,1.5642,0.0045,56.1714,0.35,0.1602,0.1614,0.1731,2.8868,0.2588,0.4406,1.7977,27.6682,474430.1599,910.5768,0.4518,1.19075251363484e-06,2.95079555224672e-06,2.22454681677895e-06,2.95693026964816e-06,2.19478429213484e-06,1.01230900124882e-06,8.22349202489928e-07,1.96906192209524e-06,1.39126635119749e-06,2.19623339609197e-06
"ellipsoid.100d40c.2.dat",3.2767,2,18.91,1466426.3414,0.683348271919011,1.56,0.0024,54.0286,0.35,0.148,0.1698,0.1707,2.806,0.2592,0.4329,1.9316,25.4691,476579.7874,943.8817,0.4729,1.70835223529673e-06,2.99230486718659e-06,2.88254223006625e-06,2.9866303470531e-06,1.39841565625267e-06,1.08048549382096e-06,8.17105482580715e-07,2.99299241864535e-06,2.04672774516545e-06,2.70605336449039e-06
"ellipsoid.100d40c.3.dat",3.2931,2,19.64,1464508.0093,0.682655894546432,1.3244,0.0051,57.7647,0.34,0.1589,0.1619,0.172,2.8574,0.258,0.4371,1.8283,23.9164,491690.0812,933.0729,0.5582,1.27499730497045e-06,2.96311607020183e-06,2.84771976216022e-06,2.97071595856161e-06,1.02000580597802e-06,2.68140498944253e-06,7.8055918184523e-07,2.79168816471537e-06,1.43953676189104e-06,2.13484037269041e-06
"ellipsoid.100d40c.4.dat",3.3844,2,24.23,1636180.6872,0.68352002959268,1.5701,0.0049,71.2647,0.34,0.1478,0.1635,0.1682,3.2628,0.2599,0.4368,1.9206,27.4238,810476.2148,1163.9862,0.472,1.75210172894311e-06,3.04153436501031e-06,2.98927048630367e-06,3.10250290498887e-06,1.11378758313764e-06,1.04171777504097e-06,8.33543071043735e-07,3.00035502498739e-06,1.75463473158341e-06,2.69157154570264e-06
"ellipsoid.100d40c.5.dat",3.3436,2,22.06,1683029.1808,0.684340111147865,1.5251,0.0036,64.8824,0.34,0.1612,0.1655,0.1772,2.9429,0.2589,0.4382,1.8951,26.7889,709847.9355,1052.1246,0.5619,1.57790337667347e-06,3.23987262065839e-06,2.26472827502891e-06,3.27987795529163e-06,2.16388035901143e-06,2.09722438330408e-06,9.94169686450358e-07,2.10943347383075e-06,1.63785155737086e-06,2.69526155716578e-06
"ellipsoid.100d40c.6.dat",3.3589,2,22.85,1642103.8093,0.684184409472471,1.6267,0.0022,67.2059,0.34,0.1471,0.1722,0.1703,2.8916,0.2596,0.4324,2.179,25.5592,862273.8386,1141.9662,0.5279,1.64251578867105e-06,3.38546624917546e-06,2.11439086066985e-06,3.42456938892292e-06,1.2868608999027e-06,1.233393057187e-06,1.01241149227063e-06,2.15419669772626e-06,1.72646266624798e-06,2.46971216779071e-06
"ellipsoid.100d40c.7.dat",3.2622,2,18.29,1538422.7596,0.683302298326193,1.4028,0.0053,53.7941,0.34,0.1523,0.1654,0.1611,2.9259,0.2569,0.4396,2.0261,23.5899,459065.2386,875.5521,0.532,1.30759556610488e-06,3.08994951632637e-06,2.9855020420596e-06,3.07416538041536e-06,1.2046278342124e-06,1.23329635724252e-06,9.83691986725422e-07,3.0513461862104e-06,1.72582252420059e-06,2.43353708684332e-06
"ellipsoid.100d40c.8.dat",3.3222,2,21,1473328.1435,0.682437067530267,1.3439,0.0021,60,0.35,0.1492,0.1725,0.1728,3.0081,0.2591,0.4363,2.0274,22.8821,611961.3371,1024.6241,0.4804,1.38413784012209e-06,3.06740122840534e-06,2.91340777941835e-06,3.06819294032765e-06,1.00960323714271e-06,1.13875010103473e-06,8.72484270869614e-07,3.01848827733684e-06,1.53662669429374e-06,2.40624367584334e-06
"ellipsoid.100d40c.9.dat",3.3398,2,21.87,1496369.5567,0.682552230095853,1.439,0.0032,66.2727,0.33,0.1656,0.1652,0.1734,2.344,0.2596,0.4393,1.909,26.5589,659349.1245,1045.569,0.5167,1.27807478913084e-06,3.01281740964836e-06,2.67418437836035e-06,3.14292926482778e-06,1.33935109963954e-06,1.05244359890665e-06,8.26188948832546e-07,2.45690438845752e-06,1.36985978882563e-06,2.2111339336207e-06
"ellipsoid.100d4c.1.dat",3.1092,2,12.86,1478646.6942,0.690025903258163,3.781,0.0037,49.4615,0.26,0.4681,0.157,0.1777,2.7458,0.176,0.7725,1.1406,36.8949,20368.4422,240.857,0.4887,5.55947507901268e-07,1.59288210218749e-06,2.26197198630106e-07,2.40782059468452e-06,6.33417631819771e-07,4.97596440028909e-07,5.75686062305079e-07,8.79449514094662e-07,6.20947452445123e-07,4.35916074625642e-07
"ellipsoid.100d4c.10.dat",2.9854,2,9.67,1264310.7082,0.687133632069389,3.7255,0,69.0714,0.14,0.518,0.1656,0.1829,1.7737,0.1835,0.7423,0.9663,40.057,8440.7306,195.8903,0.5014,6.18002901273779e-07,2.47851444955559e-07,1.89197446881316e-07,2.10312324355227e-06,6.89060791162838e-07,3.3651768902507e-07,4.45120810494672e-07,3.35701472054226e-07,7.45169120043529e-07,4.37293473175826e-07
"ellipsoid.100d4c.2.dat",3.0056,2,10.13,1036546.9212,0.685865628364021,3.313,8e-04,67.5333,0.15,0.4822,0.1792,0.1729,2.1063,0.1781,0.7673,1.2425,34.4902,10021.4415,191.0195,0.4248,1.01732828841057e-06,2.6628369169809e-07,9.35848361828036e-07,2.53316386725183e-06,8.57599144032735e-07,1.01140823589579e-06,1.1240968377372e-06,9.22959946156176e-07,9.41146846891087e-07,6.66586838654843e-07
"ellipsoid.100d4c.3.dat",3.1242,2,13.31,1570631.3965,0.691802737556955,9.5452,2e-04,66.55,0.2,0.4854,0.178,0.1857,2.5332,0.1861,0.754,1.1581,42.7013,21493.1744,273.2224,0.4686,6.97056292599455e-07,1.27968376334771e-06,9.02907105031295e-07,2.55223942665308e-06,1.16205229394793e-06,7.1501634235066e-07,7.82416186673542e-07,1.10924317738227e-06,8.21113991329127e-07,6.07283774695173e-07
"ellipsoid.100d4c.4.dat",3.1778,2,15.06,1360547.0181,0.690670850634212,7.4697,0,125.5,0.12,0.4747,0.1944,0.1852,2.695,0.1831,0.756,1.5873,42.5611,67294.1508,302.8243,0.5574,1.70140018570751e-06,1.50857007384943e-06,1.24087733492912e-06,3.47669439840555e-06,1.69930191892792e-06,1.47031971848987e-06,1.39081793507923e-06,1.37097364002954e-06,1.42296111096599e-06,1.19861181576598e-06
"ellipsoid.100d4c.5.dat",3.0481,2,11.17,1184694.1917,0.68708392131707,3.3082,0,159.5714,0.07,0.4418,0.1897,0.1802,1.6211,0.1748,0.7718,0.9742,35.9716,18842.0154,215.6236,0.6843,7.6007766029716e-07,1.15562918401202e-06,6.12565076202234e-07,1.76701348990979e-06,6.67418629134974e-07,6.90301763827118e-07,6.70383008208699e-07,7.01981769828651e-07,6.77249976973377e-07,7.23473447124963e-07
"ellipsoid.100d4c.6.dat",2.9289,2,8.49,894471.7733,0.684330146356746,3.0374,0,49.9412,0.17,0.4564,0.1939,0.1962,2.4178,0.1824,0.7583,1.3307,32.4207,12623.5545,165.7564,0.4723,1.24725051717032e-06,2.0035621112625e-06,1.33778203530533e-06,2.65229811310624e-06,1.12482503890139e-06,1.04374996248427e-06,1.04175391802855e-06,1.1266672473289e-06,1.2270827921522e-06,1.27715715975847e-06
"ellipsoid.100d4c.7.dat",3.1176,2,13.11,1296461.1164,0.689319743386478,5.1657,0,109.25,0.12,0.455,0.1947,0.1858,2.5975,0.1806,0.7704,1.4711,36.2918,21046.2562,253.5134,0.4359,1.16866104273233e-06,1.66460611966518e-06,1.02121862795561e-06,3.01028675692077e-06,1.54105903615027e-06,1.09724803825377e-06,1.2749231582894e-06,1.0514962575625e-06,1.05618731699685e-06,1.02621621182791e-06
"ellipsoid.100d4c.8.dat",3.0667,2,11.66,917438.7206,0.685712562293152,3.5946,0,58.3,0.2,0.4727,0.1942,0.1898,2.9698,0.1745,0.776,1.6481,29.2097,16879.8465,218.0571,0.5281,1.36601744712911e-06,1.70075036511268e-06,6.64574718446828e-07,3.2657669330759e-06,1.49448150009969e-06,1.31714292790766e-06,1.39798657646109e-06,1.34044327465125e-06,1.18343511645147e-06,1.17145982911794e-06
"ellipsoid.100d4c.9.dat",2.7987,2,6.29,1106914.9976,0.684594544223297,3.3199,0,62.9,0.1,0.4181,0.1992,0.198,1.591,0.1875,0.7406,0.777,34.1367,7039.5977,136.2532,0.5919,6.02771901629979e-07,4.29793663862999e-07,5.60733341758379e-07,1.46476225381173e-06,6.94272456300425e-07,5.27096762666109e-07,5.71667987905108e-07,4.79638509740839e-07,6.04781911047024e-07,7.61731371652538e-07
"ellipsoid.50d10c.1.dat",3.431,1.699,53.96,208356.246,0.682139919810234,5.0161,9e-04,269.8,0.2,0.3201,0.1781,0.1788,3.0644,0.2099,0.6089,1.7697,34.2691,407532.7147,751.0547,0.4574,1.86165905421881e-06,2.37793209193309e-06,1.50752042659843e-06,3.2158678874687e-06,1.85439333027718e-06,1.12917348894764e-06,1.26529003124652e-06,1.88213650146652e-06,1.96258729670573e-06,1.68588155360993e-06
"ellipsoid.50d10c.10.dat",3.5176,1.699,65.86,255007.7495,0.683305644353855,5.7463,0.0017,299.3636,0.22,0.2764,0.1798,0.1745,2.5509,0.2178,0.5669,1.5356,33.8188,521450.5536,973.2025,0.5782,8.89332786434104e-07,1.23233495469827e-06,1.65598160758699e-06,2.73882485133724e-06,1.18466605578336e-06,1.00245385277425e-06,9.74485684596708e-07,1.70231630188475e-06,1.20147012545149e-06,1.18711145624531e-06
"ellipsoid.50d10c.2.dat",3.5077,1.699,64.38,252260.9758,0.683147772948964,7.5403,0.0031,292.6364,0.22,0.3046,0.1695,0.1672,2.1275,0.2161,0.5799,1.5289,40.4397,441115.2426,907.7715,0.5726,1.68942663231418e-06,2.18509740062714e-06,8.39240665030803e-07,2.81354130598066e-06,7.94148865269751e-07,9.40180910742656e-07,7.20094681819766e-07,1.07746994046366e-06,1.21120306171965e-06,1.35733248388212e-06
"ellipsoid.50d10c.3.dat",3.4652,1.699,58.38,280729.8245,0.684459443367528,6.0468,0.0023,243.25,0.24,0.2998,0.1628,0.1857,2.6745,0.2142,0.5659,1.4743,36.3961,347276.2436,789.1404,0.4895,1.2775697657739e-06,2.2509105974919e-06,1.75707929882312e-06,2.76646110018155e-06,1.70406716648964e-06,1.59322419175678e-06,1.79946314033081e-06,1.68207997471498e-06,1.39791031936568e-06,1.69840305092247e-06
"ellipsoid.50d10c.4.dat",3.4334,1.699,54.26,215541.0205,0.681747219815556,4.9307,0.0024,246.6364,0.22,0.3198,0.1746,0.1776,2.3373,0.2081,0.6303,1.719,35.1213,308234.2851,674.7583,0.4949,1.32968804924056e-06,2.18877750894668e-06,1.82790348123992e-06,3.25837114265844e-06,2.2733932858139e-06,1.38317505238957e-06,1.67018967603824e-06,1.85084584652114e-06,1.51463708945885e-06,1.59065201065879e-06
"ellipsoid.50d10c.5.dat",3.3913,1.699,49.24,401597.399,0.687036201055724,9.5032,0.0074,246.2,0.2,0.3403,0.1617,0.1663,2.5047,0.2032,0.6577,1.4066,43.1618,237704.9899,604.3677,0.5288,8.6415817204773e-07,2.00915220915955e-06,1.62410288923138e-06,2.68684646354227e-06,1.21179006067488e-06,1.75929045098049e-06,7.70770705881444e-07,1.67433881494176e-06,8.84427825854331e-07,7.72408850863292e-07
"ellipsoid.50d10c.6.dat",3.4698,1.699,59,221801.5074,0.68240906350652,5.8228,4e-04,268.1818,0.22,0.2958,0.1749,0.1774,2.1843,0.2116,0.5863,1.608,32.4204,384821.2888,888.9621,0.555,1.11785293363902e-06,2.10729228935344e-06,1.8450969315024e-06,2.75876099910898e-06,1.3094956605625e-06,1.20128965568423e-06,1.0032580101269e-06,1.72810558903332e-06,1.17038006740687e-06,1.1272631259282e-06
"ellipsoid.50d10c.7.dat",3.367,1.699,46.56,356601.7232,0.686096633440525,6.4027,0.0031,211.6364,0.22,0.3717,0.1634,0.1753,2.6191,0.2083,0.6072,1.4212,45.9014,210043.792,664.9063,0.5675,8.57323626682869e-07,2.1718392585434e-06,1.6015011109122e-06,2.80662888567249e-06,1.5361787114712e-06,1.54916135110494e-06,1.54560116476447e-06,1.4977845027181e-06,8.24197688802909e-07,9.73061193915693e-07
"ellipsoid.50d10c.8.dat",3.4969,1.699,62.8,272309.7334,0.683544358138199,7.0857,0.0046,285.4545,0.22,0.3273,0.1644,0.1703,2.2679,0.2136,0.5807,1.3693,38.4785,335152.0283,874.7143,0.5137,7.23770929322558e-07,1.99778332426748e-06,1.03418907627136e-06,2.45555669408686e-06,1.55066303764521e-06,6.06284584721431e-07,6.51885585093544e-07,1.1313775969646e-06,1.00419190217164e-06,9.08894209241099e-07
"ellipsoid.50d10c.9.dat",3.3506,1.699,44.84,239277.6146,0.682470132321073,4.9983,0.0071,203.8182,0.22,0.3071,0.1581,0.1697,2.5279,0.2094,0.5978,1.2875,35.5721,176527.7384,627.9295,0.5272,7.26526146889683e-07,1.84017426247538e-06,1.85515571913856e-06,2.35144906338946e-06,8.41734883214376e-07,1.48550382400757e-06,4.35141983273372e-07,1.7447194339807e-06,8.5781489696344e-07,7.44015305929013e-07
"ellipsoid.50d20c.1.dat",3.0983,1.699,25.08,198468.2779,0.678764349721214,2.1791,0.0045,69.6667,0.36,0.2134,0.1678,0.1644,2.1641,0.2443,0.4857,1.7182,26.7732,122785.4331,434.5934,0.4833,5.22104359741616e-07,1.72811135035727e-06,2.00815980203857e-06,2.83683107707632e-06,6.18440795533775e-07,7.63083776155387e-07,6.76600137264481e-07,1.94737385045199e-06,7.49441276089393e-07,1.05177289351852e-06
"ellipsoid.50d20c.10.dat",3.0577,1.699,22.84,184693.7737,0.678787068748331,2.2881,0.0017,63.4444,0.36,0.2224,0.1754,0.1691,2.6288,0.2436,0.4844,1.9248,25.1522,124037.6914,402.0285,0.475,1.447339283193e-06,2.25708607177612e-06,1.75939229323972e-06,3.24629688425113e-06,1.23645840262227e-06,1.18352717746563e-06,1.35879095088151e-06,1.64381242205344e-06,1.69871276418449e-06,2.30234019159851e-06
