instances;feature_number_ex;feature_number_ftr;feature_ratio_ftr_ex;feature_skewness;feature_kurtosis;feature_multi_norm;feature_perc_out;feature_avg_pca;feature_ratio_pca;feature_avg_abs_cor;feature_low_dist;feature_high_dist;feature_eigen_cent_mst;feature_net_dens;feature_clust_coef;feature_intr_dim;feature_contrast;feature_hub_score;feature_avg_nnd;feature_power_cent;algo_kmeans;algo_kmedians;algo_kmedoids;algo_single;algo_complete;algo_average;algo_ward;algo_closest;algo_mbkmeans;algo_fcmeans
2sp2glob.txt;0.765744555620954;0;0.000600240096038415;1.05912088437414e-06;0.00573828632845011;0.0099539972043482;0;0.799866575048253;0.4994994994995;0.961931878097648;0.656428119062698;0.660932944606414;3.14467255587771e-08;0.256175663311985;0.72863724178927;1.56046419556901e-06;4.12348213065977e-07;2.8359317247645e-13;0.0056353390513832;0.803355079217148;0.426573426573427;0.616352201257862;0.60233918128655;0.507462686567164;0.433333333333333;0.7;0.748201438848921;0.698717948717949;0.507462686567164;0.32
2spiral.txt;0.588581518540318;0;0.00160064025610244;0;0.00586731307809212;0.00217380167671715;0;0.199466300193013;1;0.541706211114626;0.554781507283091;0.50466472303207;9.00218227422526e-09;0.193046660567246;0.573339277753009;7.92916915194753e-07;1.48483055197484e-07;2.89631199954983e-14;0.00254567568406379;0.621000310655483;0.370629370629371;0.610062893081761;0.374269005847953;0.701492537313433;0.386666666666667;0.623076923076923;0.611510791366907;0.711538461538462;0.537313432835821;0.666666666666667
3MC.txt;0.354384932313125;0;0.00460184073629452;1.54366809509719e-07;0.00667092077232978;0.00393135177036215;0;0.0793862452219646;1;0.616893388168301;0.621912602913236;0.577551020408163;8.92394616283464e-09;0.158279963403476;0.68568880962996;7.37376087663007e-07;1.37859545217842e-07;2.90330382505771e-15;0.000838840440282111;0.253805529667599;0.636363636363636;0.320754716981132;0.350877192982456;0.850746268656717;0.44;0.538461538461538;0.568345323741007;0.576923076923077;0.716417910447761;0.653333333333333
aml28.txt;0.53284284873455;0;0.00210084033613445;4.60731578382728e-06;0.00952023429243295;0.0525550160452325;0;0.16024014890247;1;0.613097121164188;0.626345788473717;0.817784256559767;1.11909492562513e-07;0.326623970722781;0.66726110863427;1.83423723320022e-06;4.37814548531995e-07;9.70014791806487e-13;0.00252845039151351;0.46784715750233;0.552447552447553;0.408805031446541;0.175438596491228;0.380597014925373;0.793333333333333;0.638461538461539;0.762589928057554;0.724358974358974;0.641791044776119;0.553333333333333
atom.txt;0.531547969393761;0.0649983390543683;0.00340136054421769;3.16434648288864e-08;0.00996026353818533;0.0277785116706962;0;0.106070715224426;1;0.318464620900559;0.823622545915136;0.38134110787172;2.17970835798578e-07;0.391582799634035;0.427255164214594;5.19178976670935e-06;5.68847109532348e-08;3.86195768602012e-12;0.00293301848070152;0.586517552034793;0.664335664335664;0.333333333333333;0.105263157894737;0.582089552238806;0.706666666666667;0.876923076923077;0.697841726618705;0.91025641025641;0.477611940298508;0.32
banana - Ori.txt;0.990111830488523;0;0;7.39625374572362e-07;0.00211119844237155;0.0399766828789988;0;0.96217478268412;1;0.699145839924075;0.545281823939202;0.565597667638484;4.24710318977665e-10;0.133577310155535;0.675731906672611;4.47864610278744e-08;3.25324455926008e-07;2.07973249333844e-15;0.0128958477138667;0.594283939111525;0.650349650349651;0.29559748427673;0.374269005847953;0.701492537313433;0.493333333333333;0.507692307692308;0.640287769784173;0.756410256410256;0.611940298507463;0.586666666666667
banana.txt;0.990111830488523;0;0;7.39625374572362e-07;0.00211119844237155;0.0399766828789988;0;0.96217478268412;1;0.699145839924075;0.545281823939202;0.565597667638484;4.24710318977665e-10;0.133577310155535;0.675731906672611;4.47864610278744e-08;3.25324455926008e-07;2.07973249333844e-15;0.0128958477138667;0.594283939111525;0.594405594405594;0.232704402515723;0.421052631578947;0.73134328358209;0.533333333333333;0.584615384615385;0.654676258992806;0.794871794871795;0.641791044776119;0.44
blobs.txt;0.280812242495586;0;0.00630252100840336;2.15740222888944e-07;0.00695543711238787;0.002661402302186;0.0005005005005005;0.0593729027267899;1;0.697985869450596;0.645028499050032;0.519533527696793;3.36610869258153e-09;0.316559926806953;0.627136275821073;2.55367065716617e-07;7.98381926255376e-08;3.03100744533427e-16;0.000651261724778843;0.224293258776018;0.650349650349651;0.245283018867925;0.789473684210526;0.611940298507463;0.526666666666667;0.538461538461538;0.266187050359712;0.621794871794872;0.507462686567164;0.766666666666667
cassini.txt;0.588581518540318;0;0.00160064025610244;3.27438459080168e-09;0.00610708739925556;0.0036212447072416;0;0.199466300193013;1;0.484445850469261;0.585497150094997;0.575801749271137;1.44317684047345e-09;0.199451052150046;0.650913954525189;2.19860808682293e-07;1.37766074459931e-07;2.10937549519323e-15;0.00256224888436384;0.336439888164026;0.713286713286713;0.685534591194969;0.649122807017544;0.686567164179104;0.253333333333333;0.515384615384615;0.287769784172662;0.397435897435897;0.656716417910448;0.706666666666667
chainlink.txt;0.588581518540318;0.0649983390543683;0.00260104041616647;1.77560822106921e-06;0.00530604438562155;0.00905490648220945;0;0.132755145200202;1;0.311504798059686;0.418936035465484;0.374927113702624;4.50919416293523e-09;0.0768526989935955;0.644077871897756;2.25518784793337e-07;8.0834317937172e-08;1.84557457039698e-15;0.00237193851873771;0.370611991301647;0.566433566433567;0.484276729559749;0.362573099415205;0.597014925373134;0.666666666666667;0.753846153846154;0.58273381294964;0.730769230769231;0.417910447761194;0.44
circle.txt;0.588581518540318;0;0.00160064025610244;1.11086609983468e-08;0.00592674372226225;0.00230546288020896;0.002002002002002;0.199466300193013;1;0.494358325424444;0.576947435085497;0.521574344023324;8.56685419727315e-10;0.183897529734675;0.58567394858077;1.45885929950045e-07;9.78215942189902e-08;1.00056041615272e-15;0.00254029835617942;0.495495495495496;0.692307692307692;0.509433962264151;0.666666666666667;0.716417910447761;0.573333333333333;0.676923076923077;0.223021582733813;0.538461538461538;0.328358208955224;0.613333333333333
complex8.txt;0.827957622130665;0;0.00040016006402561;1.91271351914953e-07;0.00437261722228257;0.00938694080065932;0.005005005005005;0.509873242293172;1;0.482758620689655;0.549715009499683;0.499708454810496;1.6315330727932e-07;0.153705397987191;0.643483429930153;3.67805933064613e-05;2.15917243981397e-07;3.7419576436254e-10;0.00683505415584774;0.721342031686859;0.804195804195804;0.616352201257862;0.555555555555556;0.761194029850746;0.32;0.446153846153846;0.323741007194245;0.384615384615385;0.507462686567164;0.84
complex9.txt;0.872042377869335;0;0.000300120048019208;4.52253893048418e-08;0.00376294601223758;0.0132132224377453;0;0.605937286270011;1;0.539702625751344;0.571564281190627;0.53469387755102;3.46717577776404e-07;0.17932296431839;0.633377916480903;3.97111722184094e-05;2.54582291524998e-07;5.74934722728867e-10;0.00828434540318834;0.682199440820131;0.734265734265734;0.672955974842767;0.187134502923977;0.522388059701493;0.62;0.415384615384615;0.482014388489209;0.66025641025641;0.611940298507463;0.68
cuboids.txt;0.589111241907004;0.0649983390543683;0.00260104041616647;2.77984657519392e-07;0.00623693018363509;0.00692376284008062;0;0.133022003109033;1;0.56701465780871;0.565864471184294;0.529737609329446;1.44680923135944e-09;0.176578225068618;0.831921533660276;1.09340739337018e-07;4.81346486092062e-08;5.06567997329145e-16;0.00269502103056714;0.607331469400435;0.608391608391609;0.383647798742138;0.210526315789474;0.746268656716418;0.64;0.815384615384615;0.539568345323741;0.769230769230769;0.313432835820896;0.613333333333333
cure-t0-2000n-2D.txt;0.765744555620954;0;0.000600240096038415;6.01984357465424e-07;0.00491124677960634;0.00995724478225332;0;0.39959972514476;1;0.480016872297796;0.559531348955035;0.539650145772595;2.24174400602487e-09;0.205855443732845;0.595185020062416;1.27873068038207e-07;1.98871755269596e-07;3.7309555268676e-15;0.0056545855054852;0.599875737806773;0.342657342657343;0.320754716981132;0.444444444444445;0.761194029850746;0.573333333333333;0.815384615384615;0.539568345323741;0.769230769230769;0.477611940298508;0.573333333333333
cure-t1-2000n-2D.txt;0.765744555620954;0;0.000600240096038415;1.57565286919379e-07;0.00443190797478341;0.0149276749749802;0;0.39959972514476;1;0.494358325424444;0.589930335655478;0.529737609329446;2.5491001579166e-09;0.165599268069533;0.745281616882152;1.50954241056961e-07;3.08648921165321e-07;3.17899968669028e-15;0.00539137382167518;0.538055296675987;0.510489510489511;0.547169811320755;0.327485380116959;0.880597014925373;0.626666666666667;0.492307692307692;0.654676258992806;0.628205128205128;0.343283582089552;0.586666666666667
cure-t2-4k.txt;0.955385520894644;0;0.000100040016006403;2.44504129687928e-07;0.00263245811742511;0.030286374349819;0;0.839893260038603;1;0.518295897922598;0.592463584547182;0.533236151603499;1.09055550984857e-09;0.186642268984446;0.696537375538713;1.51501787132223e-07;4.14390879996278e-06;1.60016881846696e-14;0.0120000741049312;0.487418452935694;0.538461538461539;0.522012578616352;0.619883040935673;0.701492537313433;0.413333333333333;0.661538461538462;0.568345323741007;0.743589743589744;0.238805970149254;0.533333333333333
curves1.txt;0.588581518540318;0;0.00160064025610244;0;0.00479194250098;0.020636330903087;0;0.199466300193013;1;0.815353790994411;0.7982900569981;0.733819241982507;7.39331252641382e-10;0.10064043915828;0.815128548075494;8.43782541622336e-09;6.57399072205425e-07;1.4562694696585e-18;0.00252882023487931;0.477788132960547;0.748251748251748;0.10062893081761;0.754385964912281;0.761194029850746;0.473333333333333;0.361538461538462;0.316546762589928;0.57051282051282;0.634328358208955;0.833333333333333
curves2.txt;0.588581518540318;0;0.00160064025610244;0;0.00448066022153105;0.0182402532739614;0;0.199466300193013;1;0.691975113360751;0.613996200126662;0.483381924198251;2.79414683537937e-11;0.0320219579139979;0.70619705751226;3.6503071684161e-09;3.73864420211113e-07;7.54827340380204e-19;0.0022337111828888;0.660142901522212;0.678321678321678;0.383647798742138;0.491228070175439;0.611940298507463;0.6;0.553846153846154;0.539568345323741;0.692307692307692;0.283582089552239;0.72
dartboard1.txt;0.588581518540318;0;0.00160064025610244;0;0.00650540561228124;0.000303978175495105;0;0.199466300193013;1;0.47970051671412;0.529449018366054;0.465597667638484;5.15240676443956e-10;0.22323879231473;0.559964333481944;4.47162628130972e-08;1.25470947507775e-07;1.5296323494621e-16;0.00271420259986812;0.276483379931656;0.734265734265734;0.459119496855346;0.315789473684211;0.716417910447761;0.28;0.8;0.62589928057554;0.705128205128205;0.552238805970149;0.466666666666667
dartboard2.txt;0.588581518540318;0;0.00160064025610244;0;0.00796006913539557;0.0278871712321833;0;0.199466300193013;1;0.47970051671412;0.87017099430019;0.373469387755102;7.86831748842831e-10;0.257090576395242;0.547332441670382;1.32955418788079e-08;3.3598374121786e-07;4.3104484870909e-17;0.00288596240088317;0.647095371233303;0.762237762237762;0.660377358490566;0.216374269005848;0.701492537313433;0.466666666666667;0.346153846153846;0.316546762589928;0.83974358974359;0.402985074626866;0.84
dense-disk-3000.txt;0.869393761035904;0;0.000300120048019208;2.99440177230534e-08;0.00576265079418482;0.00198131553667153;0.023023023023023;0.599733150096506;1;0.489402087946852;0.545915136162128;0.490379008746356;6.22759446669354e-09;0.269899359560842;0.574825382672017;1.02827748969986e-06;1.74222461760453e-07;6.27645354092981e-13;0.00861676808212433;0.603914259086673;0.776223776223776;0.522012578616352;0.327485380116959;0.761194029850746;0.666666666666667;0.230769230769231;0.438848920863309;0.474358974358974;0.582089552238806;0.8
dense-disk-5000.txt;1;0;0;6.10643237063782e-09;0.00474286384033735;0.00360952412532838;0.017017017017017;1;1;0.48107139091005;0.549715009499683;0.495918367346939;5.21611331228621e-09;0.263494967978042;0.576460098082925;1.0657633363909e-06;2.12400613508696e-07;1.7752973902516e-12;0.0144709489682613;0.657036346691519;0.636363636363636;0.484276729559749;0.39766081871345;0.73134328358209;0.506666666666667;0.430769230769231;0.611510791366907;0.397435897435897;0.641791044776119;0.773333333333333
diamond9.txt;0.869393761035904;0;0.000300120048019208;6.06711354299643e-10;0.00382027828136836;0.0138166858990021;0;0.599733150096506;1;0.481809553938627;0.54401519949335;0.538192419825073;1.1917036252893e-09;0.124428179322964;0.654777827314608;4.43133250602759e-07;2.09662974949827e-07;5.73452201346466e-14;0.00790057938120673;0.441752096924511;0.272727272727273;0.283018867924528;0.783625730994152;0.664179104477612;0.773333333333333;0.646153846153846;0.892086330935252;0.846153846153846;0.134328358208955;0.226666666666667
disk-1000n.txt;0.588581518540318;0;0.00160064025610244;2.03174580888553e-08;0.00590328855237792;0.00154479711404112;0;0.199466300193013;1;0.493620162395866;0.568397720075997;0.522448979591837;8.22624769804041e-09;0.20128087831656;0.560707385941447;1.28485196471064e-06;9.42399271238049e-08;7.79234748339066e-14;0.00256602193554304;0.787822305063685;0.776223776223776;0.383647798742138;0.47953216374269;0.761194029850746;0.72;0.461538461538462;0.424460431654676;0.564102564102564;0.373134328358209;0.626666666666667
disk-3000n.txt;0.869393761035904;0;0.000300120048019208;3.5938500653879e-09;0.0049012678405303;0.00190652357333781;0;0.599733150096506;1;0.489402087946852;0.554464851171628;0.506413994169096;4.75927030470168e-09;0.249771271729186;0.555357408233021;1.21292687384989e-06;1.60801653235974e-07;7.40591649083027e-13;0.00852958237499631;0.525939732836285;0.608391608391609;0.748427672955975;0.421052631578947;0.716417910447761;0.48;0.661538461538462;0.669064748201439;0.58974358974359;0.17910447761194;0.493333333333333
disk-4000n.txt;0.942966450853443;0;0.000100040016006403;4.87935729132972e-09;0.00293686238980063;0.010218760266192;0;0.799866575048253;1;0.492460191922387;0.587397086763774;0.544897959183673;3.76958349561031e-09;0.133577310155535;0.587457274483579;1.38256787968055e-06;1.9127281012449e-07;1.07833255155844e-12;0.010572154288926;0.47654551102827;0.608391608391609;0.786163522012579;0.725146198830409;0.507462686567164;0.44;0.553846153846154;0.611510791366907;0.743589743589744;0.17910447761194;0.32
disk-4500n.txt;0.973042966450854;0;0;1.80194910511479e-08;0.00341778663354218;0.00546669916523574;0;0.899933287524127;1;0.482442265105979;0.568081063964535;0.521282798833819;4.09733691940031e-09;0.19487648673376;0.563085153811859;1.29319151262618e-06;1.96246405696448e-07;1.53534771116212e-12;0.0124651829577092;0.541161851506679;0.692307692307692;0.320754716981132;0.467836257309941;0.701492537313433;0.533333333333333;0.507692307692308;0.683453237410072;0.5;0.447761194029851;0.746666666666666
disk-4600n.txt;0.978693349028841;0;0;6.37292664687384e-10;0.00173717474924593;0.0224748262655701;0;0.919946630019301;1;0.48581672466519;0.627612412919569;0.549562682215743;4.80369723938422e-09;0.13815187557182;0.611086342695794;1.46248152738295e-06;2.29393163030175e-07;1.3604882703872e-12;0.0121966198999352;0.508543025784405;0.734265734265734;0.534591194968553;0.538011695906433;0.432835820895523;0.466666666666667;0.384615384615385;0.597122302158273;0.525641025641026;0.626865671641791;0.706666666666667
disk-5000n.txt;1;0;0;2.780714865971e-09;0.00224332612401616;0.0129265077026932;0;1;1;0.483285879995782;0.592146928435719;0.543440233236152;3.47535983384486e-09;0.137236962488563;0.586565611532174;1.39274662082325e-06;2.26101524116341e-07;1.69174024532312e-12;0.013320382478448;0.404162783473128;0.608391608391609;0.660377358490566;0.526315789473684;0.492537313432836;0.613333333333333;0.538461538461538;0.453237410071942;0.384615384615385;0.567164179104478;0.706666666666667
donut1.txt;0.588581518540318;0;0.00160064025610244;2.50220650351122e-09;0.00777832654170936;0.0236736220343815;0;0.199466300193013;1;0.480333227881472;0.830588980367321;0.375218658892128;2.88076538727613e-10;0.2516010978957;0.56531431119037;4.88579574849539e-09;1.9117427292063e-07;1.27402685864354e-17;0.00325256152663542;0.453557005281143;0.818181818181818;0.584905660377358;0.245614035087719;0.716417910447761;0.52;0.569230769230769;0.482014388489209;0.705128205128205;0.716417910447761;0.28
donut2.txt;0.588581518540318;0;0.00160064025610244;1.1095008627638e-08;0.00664114716204918;0.0036666863800343;0;0.199466300193013;1;0.483180428134557;0.579164027865738;0.445772594752187;0;0.310155535224154;0.532025561004607;0;1.32565419391985e-07;1.609517979355e-18;0.00295129652914832;0.5278036657347;0.734265734265734;0.308176100628931;0.409356725146199;0.716417910447761;0.346666666666667;0.615384615384615;0.640287769784173;0.730769230769231;0.402985074626866;0.706666666666667
donut3.txt;0.588346085932902;0;0.00160064025610244;1.88075058884606e-09;0.0078261461773284;0.0166081378246668;0;0.199266166768061;1;0.482125909522303;0.709626345788474;0.502915451895044;1.14560020250554e-10;0.461116193961574;0.5919155892406;5.01215253509441e-09;1.76561815629638e-07;1.23814145155617e-17;0.00335778034208639;0.538987263125194;0.692307692307692;0.484276729559749;0.140350877192982;0.746268656716418;0.586666666666667;0.769230769230769;0.640287769784173;0.782051282051282;0.402985074626866;0.413333333333333
donutcurves.txt;0.588581518540318;0;0.00160064025610244;2.90645866114745e-07;0.00650127880803718;0.0132685777694062;0;0.199466300193013;1;0.489718443530528;0.573147561747942;0.618950437317784;5.30049654671467e-10;0.2451967063129;0.636647347302719;1.33657400935851e-08;4.37904090209374e-07;2.58759304548987e-17;0.00274767829083338;0.396085740913327;0.517482517482518;0.50314465408805;0.497076023391813;0.873134328358209;0.54;0.715384615384615;0.330935251798561;0.724358974358974;0.455223880597015;0.433333333333333
dpb.txt;0.942966450853443;0;0.000100040016006403;3.48149105445437e-07;0.00660528826415445;0.0287545431295194;0.042042042042042;0.799866575048253;1;0.484551302330486;0.560797973400887;0.474635568513119;4.09901340750154e-10;0.292772186642269;0.674245801753604;3.93531192041166e-08;3.4659670471818e-07;3.02540241997765e-15;0.0123865214913149;0.264678471575023;0.664335664335664;0.534591194968553;0.421052631578947;0.701492537313433;0.426666666666667;0.569230769230769;0.611510791366907;0.602564102564103;0.328358208955224;0.72
dpc.txt;0.588581518540318;0;0.00160064025610244;1.77954829525577e-07;0.00729915094383394;0.00772803893811723;0.0425425425425425;0.199466300193013;1;0.483074976273331;0.560481317289424;0.474927113702624;6.88477780237477e-10;0.293687099725526;0.675434685688809;3.95075552766265e-08;1.95081743509376e-07;2.0811142344171e-16;0.00289413139733135;0.471264367816092;0.622377622377622;0.622641509433962;0.385964912280702;0.716417910447761;0.48;0.615384615384615;0.741007194244604;0.628205128205128;0.298507462686567;0.48
DS-577.txt;0.44802825191289;0;0.00310124049619848;5.7808342511292e-07;0.0063102800488996;0.00813989530297191;0;0.114809861438424;1;0.554044078877992;0.678910702976567;0.501166180758017;2.94000130018618e-09;0.321134492223239;0.701738742755239;3.01599609968902e-07;1.09869499288219e-07;1.37049815319545e-15;0.00150205718964854;0.45511028269649;0.58041958041958;0.647798742138365;0.701754385964912;0.208955223880597;0.52;0.323076923076923;0.597122302158273;0.730769230769231;0.402985074626866;0.733333333333333
DS-850.txt;0.547027663331371;0;0.00200080032012805;9.14534087145389e-08;0.00556244250015231;0.00777863278337595;0;0.169446286450251;1;0.508067067383739;0.581697276757441;0.508454810495627;3.34040254169604e-09;0.181152790484904;0.796849457571705;3.67052425427194e-07;1.39406465581903e-07;3.33477641453229e-15;0.0021284518144372;0.739670705187947;0.454545454545455;0.446540880503145;0.701754385964912;0.567164179104478;0.293333333333333;0.492307692307692;0.697841726618705;0.935897435897436;0.223880597014925;0.68
ds2c2sc13.txt;0.452854620364921;0;0.00300120048019208;1.08349582703766e-07;0.00596269588126984;0.00656911756568983;0;0.117011329112893;1;0.883159337762312;0.604496516782774;0.584256559766764;7.96611262766659e-10;0.192131747483989;0.76727596968346;2.76440569792742e-08;9.7263561386637e-08;1.66897196852884e-17;0.00143908000178037;0.371854613233924;0.769230769230769;0.0817610062893083;0.678362573099415;0.552238805970149;0.666666666666667;0.392307692307692;0.402877697841727;0.493589743589744;0.634328358208955;0.886666666666666
ds3c3sc6.txt;0.563037080635668;0;0.00180072028811525;4.1011994656688e-07;0.00629883224729602;0.00505850548222894;0;0.180453624822597;1;0.84804386797427;0.58581380620646;0.537900874635568;4.49857640496079e-11;0.210430009149131;0.605884975479269;1.01787411426987e-08;6.81898130082659e-08;1.03234607629507e-17;0.00235099208284904;0.478409443926685;0.657342657342657;0.0943396226415096;0.742690058479532;0.432835820895523;0.546666666666667;0.638461538461539;0.784172661870504;0.480769230769231;0.559701492537313;0.646666666666667
ds4c2sc8.txt;0.403590347263096;0;0.00370148059223689;1.00669305037816e-07;0.00762204423183398;0.00162024836010746;0.0795795795795796;0.0963975863428631;1;0.50827797110619;0.509816339455351;0.447813411078717;1.41942659237272e-10;0.258005489478499;0.611978005647199;1.02348997145205e-08;6.20074047916835e-08;7.29579430912402e-18;0.00123194014089018;0.651133892513203;0.314685314685315;0.371069182389937;0.362573099415205;0.716417910447761;0.52;0.753846153846154;0.611510791366907;0.782051282051282;0.537313432835821;0.653333333333333
elliptical_10_2.txt;0.411418481459682;0;0.00360144057623049;1.12639157580475e-07;0.00640356447703796;0.0036241748527199;0.0335335335335335;0.0993995877171393;1;0.692607824528103;0.519632678910703;0.489212827988338;1.50341864624423e-08;0.20128087831656;0.712141477188289;1.58521608609947e-06;1.40894242944276e-07;2.59996788505647e-14;0.0012011214825266;0.707362534948742;0.426573426573427;0.672955974842767;0.187134502923977;0.791044776119403;0.48;0.538461538461538;0.683453237410072;0.641025641025641;0.641791044776119;0.573333333333333
elly-2d10c13s.txt;0.85138316656857;0;0.000300120048019208;8.53210914490371e-07;0.00902639338456026;0.00808612713344503;0.041041041041041;0.55890593140635;1;0.493198354950965;0.53546548448385;0.475801749271137;1.54851617616725e-09;0.341262580054895;0.613315500074305;1.5407104179307e-07;2.36296040540039e-07;2.8217998297401e-14;0.00871476035286191;0.465672569120845;0.608391608391609;0.421383647798742;0.654970760233918;0.701492537313433;0.453333333333333;0.646153846153846;0.467625899280576;0.653846153846154;0.358208955223881;0.586666666666667
engytime.txt;0.949028840494409;0;0.000100040016006403;2.94761509788624e-06;0.00769301593872055;0.00978641730086817;0.028028028028028;0.819079383843621;1;0.513023304861331;0.558264724509183;0.484839650145773;7.67356545400237e-09;0.304666056724611;0.603209986625056;3.70562336166055e-07;3.18674590523013e-07;2.27940238172463e-13;0.0122933193410125;0.277726001863933;0.636363636363636;0.69811320754717;0.47953216374269;0.626865671641791;0.466666666666667;0.446153846153846;0.366906474820144;0.692307692307692;0.507462686567164;0.613333333333333
fourty.txt;0.588581518540318;0;0.00160064025610244;7.6453275969352e-12;0.00576694080537639;0.00284905370219242;0.003003003003003;0.199466300193013;1;0.48265316882843;0.553831538948702;0.502623906705539;1.29402528240089e-08;0.182982616651418;0.60410164957646;1.88136831460166e-06;2.08531813344131e-07;1.52131821946512e-13;0.00255402635795482;0.341410375893135;0.538461538461539;0.446540880503145;0.233918128654971;0.925373134328358;0.673333333333333;0.607692307692308;0.676258992805756;0.814102564102564;0.313432835820896;0.4
gaussians1.txt;0;0;0.0196078431372549;5.10544055026766e-09;0.00746305734968564;0.00128447810617275;0;0.0393595602316152;0.4994994994995;0.98344405778762;0.829639012032932;0.652478134110787;2.54798249918245e-09;0.405306495882891;0.581958686283252;3.17155534363537e-08;9.97218216403331e-08;0;4.37161346859429e-05;0.452935694315005;0.531468531468531;0.566037735849057;0.555555555555556;0.649253731343284;0.526666666666667;0.484615384615385;0.489208633093525;0.57051282051282;0.574626865671642;0.606666666666667
golfball.txt;0.943084167157151;0.0649983390543683;0.000300120048019208;0;0;0.0181050514780167;0;0.533288853012526;1;0.303912264051461;0.5880303989867;0.541107871720117;8.23435072386301e-10;0;0.488631297369594;2.59761473961672e-07;3.50004561698267e-08;2.5755618247776e-14;0.00949769604858683;0.640260950605778;0.706293706293706;0.647798742138365;0.467836257309941;0.611940298507463;0.64;0.492307692307692;0.539568345323741;0.371794871794872;0.417910447761194;0.666666666666667
hepta.txt;0.192054149499706;0.0649983390543683;0.0138055222088836;4.92249878276956e-09;0.00696996253071584;0.00238169549840285;0.137137137137137;0.0276184126433411;1;0.319519139512812;0.450284990500317;0.408454810495627;1.31241076857769e-08;0.0393412625800549;0.849903403180265;6.28863687260361e-07;4.82720630309585e-08;4.53850325452079e-16;0.000548078669959815;0.518794656725691;0.00699300699300702;0.540880503144654;0.672514619883041;0.641791044776119;0.606666666666667;0.484615384615385;0.690647482014389;0.724358974358974;0.544776119402985;0.606666666666667
hypercube.txt;0.531547969393761;0.0649983390543683;0.00340136054421769;1.36687535536634e-09;0.00473146266929019;0.012954417338374;0.217217217217217;0.106070715224426;1;0.313192027839291;0.408486383787207;0.394169096209912;3.06294376094287e-09;0.143641354071363;0.67558329618071;2.059615621564e-07;5.17185904352256e-08;7.53706567303871e-16;0.00212275817314786;0.505747126436782;0.0349650349650349;0.779874213836478;0.257309941520468;0.962686567164179;0.833333333333333;0.7;0.618705035971223;0.775641025641026;0.402985074626866;0.24
impossible.txt;0.921130076515597;0;0.000100040016006403;5.05071638751845e-07;0.00312186912243694;0.0433836362802604;0;0.734422945089032;1;0.627544026152062;0.689993666877771;0.503498542274052;1.58604156816639e-08;0.305580969807868;0.692970723733096;1.31046027346138e-06;5.31554862047141e-07;1.18408726528587e-12;0.0110588908680033;0.602360981671326;0.685314685314685;0.245283018867925;0.672514619883041;0.597014925373134;0.32;0.8;0.62589928057554;0.525641025641026;0.402985074626866;0.72
long1.txt;0.588581518540318;0;0.00160064025610244;1.94213164755288e-08;0.00615059370840481;0.0129986136993385;0.135635635635636;0.199466300193013;1;0.487714858167247;0.491133628879037;0.450437317784256;2.56726211234657e-09;0.212259835315645;0.712438698172091;1.69346173328596e-07;2.33127443884959e-07;2.6749655755661e-15;0.00265689472148891;0.29605467536502;0.734265734265734;0.69811320754717;0.304093567251462;0.850746268656717;0.48;0.523076923076923;0.482014388489209;0.564102564102564;0.313432835820896;0.64
long2.txt;0.588581518540318;0;0.00160064025610244;1.47358228482642e-07;0.00635793647757113;0.0135198377441709;0.12962962962963;0.199466300193013;1;0.48107139091005;0.502216592780241;0.451603498542274;2.56670328297949e-09;0.220494053064959;0.69802348045772;1.65569509373581e-07;2.30881664170542e-07;2.80230588641344e-15;0.00267320027198476;0.494874184529357;0.538461538461539;0.647798742138365;0.269005847953216;0.805970149253731;0.706666666666667;0.638461538461539;0.611510791366907;0.634615384615385;0.164179104477612;0.573333333333333
long3.txt;0.588581518540318;0;0.00160064025610244;1.65154202920546e-06;0.00813570312618944;0.0153322059761391;0.0970970970970971;0.199466300193013;1;0.508383422967415;0.541165294490184;0.458600583090379;3.91292322826527e-09;0.272644098810613;0.64496953484916;1.44060776365837e-07;2.29020934348228e-07;3.16574763188008e-15;0.00288977924930306;0.611680646163405;0.524475524475525;0.710691823899371;0.701754385964912;0.776119402985075;0.44;0.384615384615385;0.568345323741007;0.692307692307692;0.194029850746269;0.493333333333333
longsquare.txt;0.561624484991171;0;0.00180072028811525;1.93171215822792e-07;0.00615201594037593;0.00592995516535568;0;0.179452957697838;1;0.844458504692608;0.533882203926536;0.599416909620991;2.10779260673678e-08;0.151875571820677;0.780502303462624;1.53314305037772e-06;1.9945201842601e-07;1.04432893817863e-13;0.00223176463885826;0.485865175520348;0.762237762237762;0.169811320754717;0.327485380116959;0.626865671641791;0.833333333333333;0.607692307692308;0.532374100719424;0.775641025641026;0.365671641791045;0.606666666666667
lsun.txt;0.354384932313125;0;0.00460184073629452;3.07631053560994e-07;0.00673466474296969;0.00400101597910884;0.004004004004004;0.0793862452219646;1;0.531582832436993;0.621912602913236;0.469096209912536;4.52847377609935e-09;0.227813357731015;0.725367810967454;2.97780827085021e-07;8.97065953651068e-08;7.72322425405716e-16;0.000895265885367474;0.467225846536192;0.622377622377622;0.358490566037736;0.514619883040936;0.791044776119403;0.533333333333333;0.507692307692308;0.467625899280576;0.705128205128205;0.537313432835821;0.546666666666667
